accommodates,bathrooms,cleaning_fee,distance_to_dam,bedrooms,minimum_nights,review_scores_location,beds,reviews_per_month,review_scores_communication
1.6,2.13,1.0,3.7868177137,1.9,1.01801801802,9.1,2.13,3.43183673469,10.0
2.2,2.13,2.17948717949,2.08367662204,2.8,1.02702702703,9.1,2.13,1.14693877551,9.1
1.6,2.13,2.0,3.12178166838,1.9,1.00900900901,1.0,1.5625,1.0,1.0
4.0,3.25,1.0,5.79814624099,3.7,1.0,1.0,3.25,1.0,1.0
1.6,2.13,1.76923076923,3.82929969104,2.8,1.00900900901,9.1,1.5625,1.50693877551,10.0
2.8,2.13,2.15384615385,2.61972193615,1.9,1.00900900901,10.0,2.6875,2.83673469388,9.1
4.0,2.13,1.0,4.24253347065,3.7,1.05405405405,1.0,3.8125,1.0,1.0
1.6,2.13,1.0,2.8553038105,1.9,1.01801801802,9.1,1.5625,1.47755102041,10.0
2.8,2.13,2.41025641026,3.63697219361,2.8,1.01801801802,9.1,3.25,4.26204081633,10.0
4.0,2.13,2.28205128205,3.91040164779,3.7,1.00900900901,9.1,3.25,1.44816326531,10.0
1.6,2.13,2.02564102564,3.70803295572,1.9,1.0,9.1,1.5625,1.81551020408,10.0
1.6,2.13,1.0,3.31256436663,1.9,1.02702702703,9.1,1.5625,1.7787755102,10.0
1.6,2.13,1.25641025641,3.4114315139,1.9,1.0,10.0,1.5625,2.4693877551,10.0
1.6,2.13,2.02564102564,1.8210607621,1.9,1.01801801802,10.0,1.5625,1.51428571429,10.0
2.8,2.13,1.0,2.69078269825,2.8,1.00900900901,9.1,2.13,2.63836734694,10.0
1.6,2.13,1.89743589744,1.73300720906,1.0,1.00900900901,10.0,1.5625,5.18040816327,9.1
4.0,2.13,2.02564102564,6.24304840371,3.7,1.00900900901,10.0,3.25,1.47755102041,10.0
1.6,2.13,2.02564102564,1.39006179197,1.9,1.00900900901,10.0,1.5625,1.73469387755,10.0
1.6,2.6875,1.0,3.53887744593,1.9,1.00900900901,1.0,2.13,1.0,1.0
1.6,2.6875,1.89743589744,2.81204943357,1.9,1.0,1.0,2.13,1.0,1.0
1.6,2.13,1.0,1.9245623069,1.9,1.02702702703,10.0,1.5625,1.24244897959,10.0
1.6,2.13,1.76923076923,3.54891864058,1.9,1.00900900901,1.0,1.5625,1.0,1.0
1.6,2.13,1.0,2.991246138,1.9,1.0,10.0,1.5625,3.14530612245,10.0
3.4,3.25,2.28205128205,3.32646755922,3.7,1.01801801802,1.0,3.25,1.0,1.0
2.8,2.13,1.76923076923,2.06127703399,1.9,1.01801801802,10.0,2.13,2.35918367347,9.1
1.6,2.6875,2.28205128205,1.61019567456,1.9,1.01801801802,10.0,1.5625,1.25714285714,10.0
1.6,2.13,1.0,1.62950566426,1.9,1.01801801802,10.0,1.5625,2.88081632653,9.1
1.6,2.13,1.5641025641,3.74510813594,1.9,1.00900900901,9.1,1.5625,1.24244897959,9.1
2.8,2.13,2.02564102564,1.59860968074,1.9,1.00900900901,10.0,2.6875,2.86612244898,10.0
2.8,2.13,1.0,1.90447991761,2.8,1.00900900901,10.0,2.13,1.90367346939,10.0
1.6,2.13,2.02564102564,2.44979402678,1.9,1.00900900901,10.0,1.5625,1.22775510204,10.0
1.6,2.13,1.38461538462,4.24407826982,1.9,1.00900900901,1.0,1.5625,1.0,1.0
1.6,2.13,1.51282051282,8.2798661174,1.9,1.0,10.0,1.5625,3.26285714286,10.0
3.4,2.6875,1.0,6.48403707518,1.9,1.00900900901,9.1,3.8125,2.00653061224,9.1
1.6,2.13,2.28205128205,1.76158599382,1.9,1.00900900901,1.0,1.5625,1.0,1.0
1.6,3.25,1.38461538462,1.28115345005,1.9,1.00900900901,10.0,2.13,6.34857142857,10.0
1.6,2.13,1.0,3.20056642636,1.9,1.00900900901,9.1,1.5625,1.56571428571,10.0
1.6,2.13,1.61538461538,2.8105046344,1.9,1.01801801802,10.0,1.5625,1.10285714286,10.0
5.2,2.13,1.0,1.37384140062,3.7,1.0,10.0,3.25,1.73469387755,10.0
1.6,2.6875,1.0,1.19618949537,1.9,1.0,10.0,2.13,1.22775510204,10.0
2.2,2.13,1.76923076923,2.16091658084,2.8,1.00900900901,10.0,2.13,1.49224489796,10.0
1.6,2.13,2.25641025641,2.55870236869,1.9,1.00900900901,9.1,1.5625,1.83755102041,10.0
2.8,2.13,1.0,2.2868177137,2.8,1.01801801802,9.1,2.13,2.52816326531,10.0
3.4,2.13,1.0,4.43408856849,2.8,1.01801801802,9.1,2.13,1.82285714286,10.0
1.6,2.13,1.64102564103,2.66374871267,1.9,1.01801801802,10.0,1.5625,1.23510204082,10.0
1.6,2.13,1.76923076923,1.30741503605,1.0,1.01801801802,10.0,1.5625,1.16163265306,10.0
2.8,2.13,2.28205128205,3.44001029866,2.8,1.01801801802,10.0,2.6875,2.01387755102,10.0
1.6,2.13,1.48717948718,2.28527291452,1.9,1.01801801802,10.0,1.5625,1.94040816327,10.0
2.2,2.13,1.64102564103,3.17353244078,1.9,1.00900900901,9.1,2.13,1.38204081633,10.0
1.6,2.13,1.89743589744,3.59217301751,1.0,1.01801801802,8.2,1.5625,1.88163265306,7.3
1.6,2.13,1.64102564103,3.22682801236,1.9,1.00900900901,10.0,1.5625,1.3893877551,10.0
1.6,2.13,1.64102564103,2.96112255407,1.9,1.0,1.0,1.5625,1.0,1.0
1.6,2.13,1.41025641026,9.03990731205,1.9,1.00900900901,9.1,1.5625,4.79102040816,9.1
2.8,2.13,1.0,2.758753862,1.9,1.0,8.2,3.25,1.19102040816,10.0
1.6,2.6875,2.02564102564,2.0473738414,1.9,1.00900900901,10.0,2.13,1.24244897959,10.0
2.8,2.13,2.66666666667,1.31900102987,2.8,1.03603603604,10.0,3.25,1.20571428571,10.0
2.8,2.13,2.38461538462,1.72837281153,2.8,1.00900900901,10.0,2.6875,1.55836734694,9.1
1.6,2.13,1.0,2.01184346035,1.9,1.01801801802,9.1,1.5625,1.41142857143,10.0
2.2,2.13,1.76923076923,1.32904222451,1.9,1.01801801802,10.0,2.13,3.79183673469,10.0
1.6,2.13,1.76923076923,2.35247167868,1.9,1.00900900901,10.0,1.5625,1.73469387755,10.0
1.6,2.13,2.02564102564,2.77111225541,1.9,1.00900900901,10.0,1.5625,1.92571428571,10.0
1.6,2.13,1.76923076923,2.60659114315,1.9,1.00900900901,10.0,1.5625,1.27918367347,10.0
1.6,2.13,2.28205128205,1.26416065911,1.0,1.00900900901,10.0,1.5625,5.02612244898,10.0
2.8,2.13,1.89743589744,2.34860968074,2.8,1.00900900901,1.0,2.13,1.0,1.0
1.6,2.13,1.0,4.1421215242,1.0,1.0,9.1,1.5625,1.80081632653,10.0
2.2,2.13,1.76923076923,4.83264675592,2.8,1.0,8.2,2.13,1.44081632653,9.1
2.8,2.6875,2.28205128205,2.41812564367,2.8,1.01801801802,9.1,2.13,2.83673469388,10.0
2.8,2.13,1.0,1.8079299691,2.8,1.01801801802,9.1,3.25,1.36734693878,9.1
1.6,2.13,1.61538461538,3.38903192585,1.9,1.00900900901,9.1,1.5625,1.63183673469,10.0
1.0,2.13,2.02564102564,2.4613800206,1.9,1.11711711712,10.0,1.5625,1.51428571429,10.0
1.6,2.13,1.25641025641,3.4894438723,1.9,1.00900900901,9.1,1.5625,2.07265306122,10.0
1.6,2.13,1.0,1.42868177137,1.9,1.00900900901,1.0,1.5625,1.0,1.0
2.2,2.13,1.0,2.84140061792,1.9,1.00900900901,9.1,2.13,2.26367346939,9.1
2.8,2.13,2.28205128205,4.94232749743,2.8,1.03603603604,9.1,2.6875,1.11755102041,10.0
1.6,2.13,1.0,2.96884654995,1.9,1.0,9.1,1.5625,2.19755102041,10.0
2.2,2.13,1.0,3.17739443872,2.8,1.00900900901,10.0,2.13,1.59510204082,10.0
1.6,2.13,1.0,3.10247167868,1.9,1.0,10.0,1.5625,1.29387755102,10.0
2.8,2.13,2.02564102564,3.22451081359,2.8,1.00900900901,8.2,2.13,1.73469387755,10.0
4.6,2.13,2.28205128205,1.29505664264,3.7,1.01801801802,10.0,3.25,2.57224489796,10.0
5.2,3.25,2.53846153846,2.60195674562,3.7,1.00900900901,10.0,3.8125,1.4187755102,10.0
2.8,2.13,2.25641025641,2.63285272915,2.8,1.01801801802,10.0,2.6875,2.21224489796,10.0
1.6,2.13,1.25641025641,4.26956745623,1.9,1.00900900901,9.1,1.5625,3.24081632653,9.1
1.0,2.13,1.51282051282,2.82749742533,1.9,1.01801801802,9.1,1.5625,3.20408163265,10.0
2.8,2.13,1.89743589744,3.58290422245,1.9,1.00900900901,1.0,2.13,1.0,1.0
1.6,2.13,1.64102564103,3.63388259526,1.9,1.0,8.2,1.5625,1.17632653061,10.0
2.2,2.13,2.02564102564,3.1920700309,2.8,1.02702702703,1.0,2.13,1.0,1.0
4.0,2.13,1.0,3.74433573635,2.8,1.00900900901,1.0,4.38,1.0,1.0
2.8,2.13,2.28205128205,3.43305870237,3.7,1.00900900901,9.1,3.25,1.28653061224,10.0
2.8,2.13,1.0,3.03218331617,2.8,1.00900900901,9.1,4.38,1.30857142857,10.0
2.2,2.13,2.28205128205,2.33934088568,2.8,1.01801801802,10.0,2.13,1.43346938776,10.0
2.2,2.13,2.02564102564,3.4183831102,1.9,1.00900900901,8.2,2.6875,2.35183673469,9.1
1.6,1.5625,1.0,2.81359423275,1.9,1.00900900901,1.0,2.13,1.0,1.0
2.2,2.6875,2.28205128205,1.2780638517,2.8,1.01801801802,10.0,2.6875,1.36,10.0
1.6,2.13,1.0,4.71524201854,1.9,1.00900900901,10.0,1.5625,1.11755102041,10.0
1.6,2.6875,1.51282051282,2.50386199794,1.9,1.01801801802,1.0,1.5625,1.0,1.0
3.4,3.25,2.28205128205,2.23892893924,3.7,1.00900900901,9.1,2.6875,1.58040816327,9.1
2.8,2.13,1.89743589744,1.55844490216,2.8,1.00900900901,10.0,2.13,4.28408163265,10.0
1.6,2.13,1.69230769231,2.28527291452,1.9,1.00900900901,9.1,2.13,2.72653061224,10.0
1.6,2.13,1.64102564103,3.74279093718,1.9,1.0,10.0,1.5625,2.66040816327,10.0
2.8,2.13,1.64102564103,3.47476828012,2.8,1.01801801802,9.1,2.6875,1.60979591837,10.0
2.8,2.6875,1.76923076923,2.25746652935,1.9,1.00900900901,10.0,2.6875,1.03673469388,10.0
2.8,2.13,1.64102564103,2.24510813594,2.8,1.01801801802,10.0,2.13,1.25714285714,9.1
1.6,2.13,2.28205128205,3.77909371782,1.9,1.00900900901,10.0,2.13,1.22040816327,9.1
1.6,2.13,1.0,3.17739443872,1.9,1.0,1.0,1.5625,1.0,1.0
1.6,2.13,2.02564102564,2.49073120494,1.9,1.03603603604,10.0,1.5625,1.14693877551,10.0
2.8,3.25,1.76923076923,3.26004119464,2.8,1.0,9.1,2.13,2.05795918367,10.0
4.0,2.6875,1.64102564103,3.02136972194,3.7,1.00900900901,1.0,2.6875,1.0,1.0
1.6,2.13,1.64102564103,3.43846549949,1.9,1.0,8.2,1.5625,1.16163265306,10.0
2.2,2.13,2.02564102564,10.0,3.7,1.0,1.0,2.13,1.0,1.0
2.8,2.13,1.89743589744,3.53269824923,1.9,1.00900900901,9.1,1.5625,1.46285714286,10.0
1.6,2.6875,2.02564102564,2.10144181256,1.9,1.02702702703,10.0,1.5625,2.30775510204,10.0
1.6,2.13,1.51282051282,2.76802265705,1.9,1.0,1.0,1.5625,1.0,1.0
3.4,2.13,2.02564102564,2.61817713697,2.8,1.02702702703,10.0,3.8125,1.31591836735,10.0
2.8,2.13,2.28205128205,2.86302780639,3.7,1.00900900901,9.1,2.6875,1.60979591837,10.0
2.8,2.13,1.76923076923,2.93486096807,2.8,1.00900900901,9.1,2.13,1.69795918367,10.0
1.6,2.13,1.89743589744,3.24304840371,1.9,1.00900900901,10.0,1.5625,1.6612244898,8.2
3.4,2.13,3.5641025641,2.22348094748,3.7,1.05405405405,1.0,3.8125,1.0,1.0
1.6,2.13,1.25641025641,1.69052523172,1.9,1.01801801802,9.1,1.5625,1.68326530612,9.1
2.2,2.13,1.0,2.03347064882,2.8,1.04504504505,10.0,2.13,2.0506122449,10.0
2.2,2.13,1.0,1.34680741504,1.9,1.05405405405,10.0,2.13,4.65142857143,10.0
1.6,2.13,1.89743589744,1.57389289392,1.9,1.00900900901,10.0,1.5625,2.24897959184,9.1
1.0,2.13,2.02564102564,2.47991761071,1.9,1.11711711712,1.0,1.5625,1.0,1.0
2.8,2.13,1.51282051282,3.4245623069,1.9,1.00900900901,8.2,2.13,2.06530612245,9.1
1.6,2.13,1.0,7.46035015448,1.9,1.00900900901,9.1,1.5625,3.64489795918,10.0
2.2,2.6875,2.02564102564,2.67996910402,1.9,1.02702702703,10.0,2.13,1.80081632653,10.0
1.6,2.13,1.25641025641,2.14933058702,1.9,1.00900900901,9.1,1.5625,3.08653061224,10.0
2.8,2.13,1.0,3.75823892894,1.9,1.00900900901,9.1,2.13,2.42530612245,9.1
2.8,2.13,1.51282051282,3.73815653965,2.8,1.00900900901,9.1,2.13,2.78530612245,10.0
1.6,2.13,1.89743589744,2.42662203913,1.9,1.00900900901,9.1,1.5625,1.83020408163,10.0
2.8,2.13,1.0,2.6745623069,2.8,1.01801801802,8.2,2.13,1.22775510204,10.0
2.8,2.13,2.28205128205,3.59217301751,3.7,1.05405405405,9.1,3.25,1.19102040816,10.0
1.6,1.5625,1.25641025641,3.58213182286,1.9,1.0,10.0,1.5625,1.55836734694,10.0
1.6,2.13,1.0,4.02703398558,1.9,1.01801801802,9.1,2.13,2.96897959184,10.0
1.6,2.13,2.28205128205,1.40396498455,1.9,1.00900900901,1.0,1.5625,1.0,1.0
1.6,2.13,2.28205128205,2.47373841401,1.9,1.00900900901,9.1,1.5625,1.7493877551,10.0
1.6,2.6875,1.0,3.29248197734,1.9,1.00900900901,10.0,2.13,4.63673469388,10.0
2.8,2.13,1.38461538462,3.13259526262,2.8,1.01801801802,8.2,3.25,2.39591836735,10.0
2.8,2.13,1.89743589744,2.08213182286,1.9,1.01801801802,9.1,2.13,1.16163265306,9.1
1.6,2.13,1.38461538462,1.63259526262,1.9,1.0,6.4,1.5625,1.73469387755,8.2
2.8,2.13,1.0,2.4675592173,2.8,1.02702702703,10.0,2.13,1.78612244898,10.0
2.2,2.6875,1.0,3.24845520082,2.8,1.01801801802,10.0,2.13,1.24244897959,10.0
2.2,2.13,1.38461538462,2.22348094748,1.0,1.00900900901,9.1,2.13,2.4693877551,10.0
1.6,2.13,2.02564102564,2.83213182286,1.9,1.01801801802,1.0,1.5625,1.0,1.0
3.4,2.13,1.64102564103,3.84088568486,2.8,1.0,9.1,2.13,2.42530612245,10.0
1.6,2.13,1.0,2.63053553038,1.9,1.05405405405,9.1,1.5625,1.18367346939,9.1
1.6,2.13,1.76923076923,3.25463439753,1.9,1.0,10.0,1.5625,1.73469387755,10.0
2.2,2.13,1.0,2.66761071061,1.9,1.09009009009,1.0,1.5625,1.0,1.0
2.2,2.13,2.15384615385,2.47142121524,1.9,1.00900900901,9.1,1.5625,1.3893877551,10.0
2.8,2.13,3.5641025641,2.35401647786,4.6,1.00900900901,1.0,3.25,1.0,1.0
1.6,2.13,1.0,3.82312049434,1.9,1.01801801802,10.0,2.13,1.3012244898,10.0
2.2,2.13,1.64102564103,3.43228630278,1.9,1.11711711712,10.0,1.5625,1.72,10.0
2.8,2.13,1.89743589744,2.9719361483,2.8,1.00900900901,9.1,2.13,1.44081632653,10.0
2.8,2.6875,1.64102564103,4.72837281153,2.8,1.01801801802,10.0,2.13,2.4693877551,10.0
1.6,2.13,1.76923076923,2.43048403708,1.9,1.00900900901,9.1,1.5625,1.68326530612,10.0
1.6,2.13,1.89743589744,3.52651905252,1.9,1.00900900901,8.2,1.5625,2.93224489796,7.3
1.6,2.13,1.0,2.4351184346,1.9,1.02702702703,9.1,1.5625,1.55836734694,10.0
1.6,2.13,1.76923076923,3.89881565396,1.9,1.00900900901,10.0,1.5625,3.9093877551,10.0
2.8,2.13,2.28205128205,1.57389289392,1.9,1.00900900901,9.1,2.13,2.50612244898,9.1
2.8,2.13,2.53846153846,2.88542739444,1.9,1.00900900901,9.1,2.13,1.80816326531,10.0
1.6,2.13,1.0,4.21395468589,1.9,1.0,8.2,2.13,2.30040816327,9.1
3.4,2.13,2.28205128205,3.69953656025,3.7,1.04504504505,1.0,2.6875,1.0,1.0
3.4,2.13,2.28205128205,3.79763130793,4.6,1.02702702703,9.1,3.25,1.12489795918,8.2
2.2,2.13,1.76923076923,2.01107106076,1.9,1.0,10.0,2.6875,3.62285714286,10.0
1.6,2.6875,1.64102564103,1.78398558187,1.9,1.00900900901,1.0,1.5625,1.0,1.0
2.2,2.13,2.02564102564,2.62435633368,1.9,1.01801801802,9.1,1.5625,5.03346938776,10.0
1.6,2.13,1.25641025641,2.48146240989,1.9,1.01801801802,9.1,1.5625,1.31591836735,10.0
1.6,2.13,1.89743589744,2.03347064882,1.9,1.00900900901,10.0,1.5625,2.4693877551,9.1
7.6,2.13,2.79487179487,2.94721936148,2.8,1.00900900901,8.2,4.38,4.29142857143,10.0
1.6,2.13,1.76923076923,2.8105046344,1.9,1.0,1.0,1.5625,1.0,1.0
2.8,2.13,1.89743589744,2.3833676622,1.9,1.00900900901,7.3,2.13,3.27755102041,8.2
2.2,2.13,1.0,2.21884654995,1.9,1.02702702703,9.1,2.13,1.58040816327,9.1
1.0,2.6875,1.0,5.67533470649,1.9,1.0,9.1,1.5625,1.72,10.0
1.6,2.13,1.51282051282,3.64778578785,1.9,1.01801801802,1.0,1.5625,1.0,1.0
3.4,2.6875,1.0,2.96652935118,2.8,1.0,10.0,2.13,1.76408163265,10.0
2.2,2.13,1.89743589744,3.41297631308,1.9,1.00900900901,1.0,2.13,1.0,1.0
1.6,2.13,1.0,3.96601441813,1.9,1.01801801802,10.0,1.5625,1.7493877551,10.0
2.8,2.13,2.02564102564,5.56256436663,2.8,1.02702702703,1.0,2.13,1.0,1.0
1.6,2.13,1.89743589744,2.47760041195,1.9,1.00900900901,10.0,1.5625,3.52,10.0
4.0,3.25,1.89743589744,6.46240988671,3.7,1.02702702703,10.0,4.38,1.26448979592,10.0
1.6,2.13,1.89743589744,1.8017507724,1.9,1.0,10.0,1.5625,4.00489795918,10.0
2.8,2.13,1.0,4.17533470649,3.7,1.03603603604,8.2,3.25,1.06612244898,8.2
1.6,2.13,1.0,2.64289392379,1.9,1.00900900901,10.0,1.5625,1.50693877551,10.0
1.6,2.6875,1.64102564103,3.18202883625,1.9,1.0,10.0,1.5625,1.37469387755,10.0
4.0,2.6875,2.15384615385,2.92559217302,3.7,1.01801801802,1.0,3.25,1.0,1.0
2.8,2.13,2.28205128205,3.27857878476,2.8,1.06306306306,10.0,2.13,1.12489795918,10.0
1.6,2.13,2.15384615385,2.75798146241,1.9,1.01801801802,10.0,1.5625,1.34530612245,10.0
2.8,2.6875,2.25641025641,1.57852729145,2.8,1.00900900901,10.0,2.13,4.35020408163,7.3
2.8,2.6875,2.28205128205,2.80973223481,2.8,1.01801801802,9.1,2.6875,2.4693877551,9.1
1.6,2.13,1.89743589744,1.67662203913,1.9,1.0,10.0,1.5625,4.25469387755,10.0
2.2,2.13,1.12820512821,7.37924819773,1.9,1.0,1.0,1.5625,1.73469387755,1.0
1.6,2.13,1.0,3.8061277034,1.9,1.17117117117,1.0,2.13,1.0,1.0
2.8,2.13,1.0,3.5798146241,1.9,1.00900900901,9.1,2.13,1.42612244898,10.0
2.8,3.25,1.0,3.88105046344,2.8,1.00900900901,9.1,2.13,1.41142857143,10.0
1.6,2.13,1.64102564103,2.66374871267,1.9,1.0,10.0,1.5625,1.60979591837,10.0
1.6,1.5625,1.25641025641,3.46627188465,1.9,1.00900900901,9.1,1.5625,2.37387755102,10.0
1.6,2.13,1.89743589744,2.77651905252,1.9,1.01801801802,9.1,1.5625,1.42612244898,10.0
1.6,2.13,1.0,1.13362512873,1.9,1.0,1.0,1.5625,1.0,1.0
1.6,2.13,2.02564102564,2.99510813594,1.9,1.0,10.0,1.5625,1.09551020408,10.0
1.6,2.13,1.58974358974,3.0298661174,1.9,1.00900900901,10.0,2.13,1.47020408163,10.0
2.8,2.13,2.02564102564,2.75334706488,3.7,1.01801801802,9.1,3.25,2.06530612245,9.1
3.4,2.13,1.0,3.71266735324,4.6,1.0,1.0,3.25,1.0,1.0
1.6,2.13,1.0,3.23223480947,1.9,1.00900900901,8.2,1.5625,1.96244897959,10.0
1.6,2.13,2.02564102564,3.00823892894,1.9,1.00900900901,10.0,1.5625,1.46285714286,10.0
4.6,2.6875,2.92307692308,2.18099897013,3.7,1.0,10.0,4.9375,2.25632653061,9.1
1.6,2.13,2.28205128205,2.31153450051,1.0,1.01801801802,10.0,1.5625,1.98448979592,10.0
1.6,2.13,1.89743589744,3.28630278064,1.9,1.00900900901,8.2,1.5625,3.9387755102,8.2
2.8,1.0,1.0,5.65834191555,1.9,1.05405405405,8.2,3.25,1.7787755102,10.0
2.8,2.13,1.0,2.36096807415,2.8,1.0,9.1,2.6875,3.9387755102,10.0
1.6,2.13,1.25641025641,1.81565396498,1.9,1.01801801802,8.2,2.13,1.02204081633,10.0
2.2,2.13,2.15384615385,3.24922760041,2.8,1.44144144144,10.0,2.13,1.44081632653,10.0
2.8,2.13,1.0,2.63285272915,2.8,1.00900900901,10.0,2.13,1.16163265306,10.0
1.6,2.13,1.76923076923,3.93820803296,1.9,1.00900900901,10.0,1.5625,1.60979591837,10.0
2.8,2.6875,2.28205128205,1.59088568486,2.8,1.01801801802,10.0,2.6875,1.77142857143,10.0
2.2,2.13,2.28205128205,3.3341915551,2.8,1.00900900901,10.0,2.13,2.71918367347,10.0
1.6,2.13,2.02564102564,3.82852729145,1.0,1.00900900901,8.2,1.5625,1.22040816327,9.1
1.6,2.13,1.89743589744,1.90911431514,1.9,1.0,10.0,1.5625,1.59510204082,10.0
1.6,2.13,1.89743589744,3.28166838311,2.8,1.01801801802,9.1,2.6875,2.83673469388,9.1
1.6,2.6875,2.28205128205,2.96421215242,1.9,1.00900900901,9.1,2.13,1.23510204082,10.0
1.6,2.13,1.0,4.16529351184,1.9,1.0,9.1,2.13,4.17387755102,10.0
1.6,2.13,1.0,2.3254376931,1.9,1.00900900901,9.1,1.5625,3.32897959184,10.0
1.6,2.13,1.89743589744,3.74665293512,1.9,1.00900900901,8.2,1.5625,1.47755102041,10.0
1.6,2.13,1.89743589744,3.38130792997,1.9,1.00900900901,8.2,1.5625,4.30612244898,10.0
2.2,2.13,1.64102564103,2.4806900103,1.9,1.0,10.0,1.5625,1.24979591837,9.1
1.6,2.13,1.0,5.42430484037,1.9,1.0,1.0,1.5625,1.0,1.0
1.6,2.13,2.28205128205,3.31179196704,1.9,1.04504504505,1.0,1.5625,1.0,1.0
2.8,2.13,3.53846153846,2.87152420185,3.7,1.01801801802,1.0,3.25,1.0,1.0
1.6,2.13,1.0,3.14727085479,1.9,1.00900900901,9.1,1.5625,2.52081632653,10.0
1.6,2.13,2.02564102564,3.52265705458,1.9,1.0,10.0,2.13,1.08081632653,10.0
1.6,2.13,1.0,2.35942327497,1.9,1.01801801802,1.0,1.5625,1.0,1.0
2.8,2.13,1.89743589744,2.79273944387,2.8,1.01801801802,10.0,3.25,1.21306122449,10.0
1.6,2.13,1.35897435897,3.49794026777,1.0,1.01801801802,9.1,2.6875,1.72734693878,10.0
1.6,2.13,1.64102564103,3.55432543769,1.9,1.01801801802,1.0,1.5625,1.0,1.0
2.8,2.13,2.28205128205,1.55226570546,2.8,1.02702702703,10.0,2.6875,2.7706122449,10.0
2.8,2.13,2.25641025641,6.23532440783,2.8,1.00900900901,1.0,2.13,1.0,1.0
1.6,2.6875,1.0,3.8771884655,1.9,1.00900900901,8.2,1.5625,1.58040816327,10.0
1.6,2.13,1.76923076923,3.18202883625,1.9,1.01801801802,9.1,1.5625,1.64653061224,10.0
1.6,2.13,1.0,1.763130793,1.9,1.0,1.0,1.5625,1.0,1.0
2.8,2.13,2.02564102564,2.91168898043,2.8,1.00900900901,9.1,2.13,1.22775510204,10.0
2.8,2.13,3.5641025641,1.66658084449,3.7,1.02702702703,10.0,2.6875,1.11755102041,1.0
1.6,2.13,2.28205128205,2.29531410917,1.9,1.00900900901,9.1,1.5625,2.22693877551,10.0
1.6,2.6875,1.0,2.79582904222,1.9,1.0,9.1,2.13,3.44653061224,10.0
1.6,2.13,1.51282051282,2.44593202884,2.8,1.0,10.0,1.5625,1.09551020408,10.0
2.8,2.6875,1.0,2.48918640577,1.9,1.00900900901,10.0,3.25,5.85632653061,10.0
1.6,2.13,1.25641025641,1.69284243048,1.9,1.00900900901,9.1,1.5625,2.15346938776,10.0
1.6,2.13,1.0,2.94104016478,1.9,1.00900900901,10.0,1.5625,2.19755102041,10.0
1.6,2.13,1.0,3.68872296601,1.9,1.00900900901,1.0,1.5625,1.0,1.0
2.8,2.6875,2.28205128205,6.48171987642,2.8,1.01801801802,9.1,2.13,2.4693877551,10.0
1.6,2.13,1.74358974359,3.23995880536,1.9,1.0,9.1,1.5625,3.07183673469,10.0
2.8,2.13,1.0,7.27960865088,1.9,1.05405405405,1.0,1.5625,1.0,1.0
2.2,2.13,1.0,2.71086508754,2.8,1.00900900901,10.0,2.13,2.24163265306,10.0
1.6,2.13,1.76923076923,3.64701338826,2.8,1.01801801802,1.0,1.5625,1.0,1.0
1.6,2.13,1.0,4.73146240989,1.9,1.00900900901,9.1,1.5625,3.53469387755,10.0
2.2,2.13,3.05128205128,1.68202883625,1.9,1.01801801802,10.0,1.5625,1.67591836735,10.0
1.6,2.6875,1.51282051282,3.80998970134,1.9,1.01801801802,9.1,1.5625,2.4106122449,10.0
1.6,2.13,2.28205128205,1.49588053553,1.9,1.01801801802,10.0,1.5625,1.87428571429,10.0
1.6,2.13,1.76923076923,2.254376931,2.8,1.04504504505,9.1,1.5625,1.44081632653,9.1
3.4,2.13,1.0,6.87255406797,4.6,1.03603603604,10.0,3.8125,1.11755102041,10.0
1.6,2.13,1.89743589744,2.53089598352,1.9,1.00900900901,1.0,1.5625,1.0,1.0
1.6,2.13,1.25641025641,2.46524201854,1.9,1.00900900901,1.0,1.5625,1.0,1.0
1.6,2.13,1.0,2.10762100927,1.9,1.00900900901,9.1,1.5625,2.55020408163,10.0
1.6,2.13,1.76923076923,1.982492276,1.9,1.02702702703,10.0,1.5625,1.35265306122,10.0
1.6,2.13,1.76923076923,2.85298661174,2.8,1.01801801802,10.0,1.5625,1.13959183673,10.0
5.2,3.25,1.0,3.34268795057,4.6,1.0,1.0,3.25,1.0,1.0
1.6,2.13,2.28205128205,2.47991761071,1.9,1.01801801802,9.1,1.5625,1.42612244898,10.0
1.6,2.13,2.02564102564,3.36431513903,2.8,1.00900900901,9.1,1.5625,1.35265306122,10.0
1.6,2.13,1.76923076923,1.77085478888,1.9,1.01801801802,10.0,1.5625,1.18367346939,9.1
6.4,2.13,2.15384615385,2.9526261586,2.8,1.02702702703,8.2,6.63,2.27836734694,9.1
1.6,2.13,1.25641025641,2.16709577755,1.9,1.00900900901,10.0,1.5625,3.20408163265,9.1
2.8,2.6875,2.28205128205,2.43743563337,3.7,1.00900900901,9.1,2.13,1.55102040816,10.0
1.6,2.13,1.0,2.92636457261,1.9,1.01801801802,10.0,1.5625,1.14693877551,10.0
2.8,2.13,1.38461538462,4.76004119464,2.8,1.0,9.1,2.6875,4.07836734694,10.0
2.2,2.13,2.28205128205,1.23712667353,1.0,1.01801801802,9.1,2.13,1.44816326531,9.1
1.6,2.13,1.0,2.86071060762,1.9,1.0,9.1,1.5625,5.36408163265,10.0
2.8,2.13,1.51282051282,2.42121524202,2.8,1.00900900901,10.0,2.13,5.68,10.0
2.2,2.13,1.89743589744,3.508753862,1.9,1.0,10.0,1.5625,1.0587755102,10.0
