"accommodates" "bathrooms" "cleaning_fee" "distance_to_dam" "bedrooms" "prices"
2.8 2.125 1.51282051282051 2.98197734294542 2.8 146
1.6 2.125 1.76923076923077 2.26673532440783 1.9 110
1.6 2.125 1.38461538461538 2.84217301750772 1.9 115
1.6 2.125 2.28205128205128 1.94387229660144 1.9 120
1.6 2.125 1.8974358974359 2.59346035015448 1.9 89
1.6 2.125 1.51282051282051 2.7610710607621 1.9 111
1.6 2.125 1.51282051282051 3.78295571575695 1.9 99
2.8 2.125 1.76923076923077 2.04582904222451 2.8 251
2.8 3.25 2.15384615384615 2.09835221421215 2.8 276
1.6 2.6875 1.38461538461538 4.39392378990731 1.9 50
4 2.125 2.02564102564103 2.06127703398558 2.8 150
1.6 2.125 1 8.29685890834192 1.9 69
1.6 2.6875 1 1.89907312049434 1.9 146
2.2 2.125 1 3.6307929969104 2.8 120
2.8 3.25 1.8974358974359 3.30406797116375 4.6 150
1.6 2.6875 1 4.23403707518023 1.9 45
2.8 2.6875 1.8974358974359 1.86585993820803 2.8 140
1.6 2.6875 1.51282051282051 2.45983522142122 1.9 150
1.6 2.125 1 3.85710607621009 1.9 80
2.8 2.125 2.28205128205128 3.95442842430484 3.7 160
2.8 2.125 2.28205128205128 3.35890834191555 2.8 130
1.6 2.125 1.76923076923077 2.99742533470649 1.9 90
1.6 2.125 1.51282051282051 3.36431513903193 1.9 73
1.6 2.125 1.64102564102564 3.28707518022657 1.9 99
1.6 2.125 1.8974358974359 2.94799176107106 1.9 111
2.8 2.6875 1.8974358974359 5.32389289392379 2.8 125
1.6 2.125 2.28205128205128 3.73043254376931 1.9 120
1.6 2.125 1.64102564102564 2.6096807415036 1.9 99
1.6 2.125 1.64102564102564 3.12255406797116 1.9 100
1.6 2.125 1.51282051282051 2.80895983522142 1.9 110
4 2.6875 2.28205128205128 2.83290422245108 4.6 250
2.2 2.125 1.25641025641026 3.03141091658084 1.9 98
1.6 2.125 1 3.18357363542739 1.9 100
1.6 2.125 2.02564102564103 2.74407826982492 1.9 100
1.6 2.125 2.28205128205128 2.89701338825953 1.9 80
1.6 2.125 1 2.72167868177137 1.9 90
2.2 2.125 1.64102564102564 2.20262615859938 2.8 150
2.8 2.6875 2.28205128205128 6.79917610710608 1.9 130
1.6 2.125 1.76923076923077 3.29943357363543 1.9 99
1.6 2.125 1.38461538461538 3.80303810504634 1 79
1.6 2.125 1 2.96498455200824 1.9 149
1.6 2.125 2.02564102564103 2.14469618949537 1.9 181
1.6 2.125 1.8974358974359 3.36045314109166 1.9 105
1.6 2.125 1 2.48609680741504 1.9 94
2.8 2.6875 1.8974358974359 1.71755921730175 4.6 143
1.6 2.125 1.8974358974359 3.41606591143151 1.9 100
1.6 2.6875 1 3.07852729145211 1.9 68
2.8 2.125 1.64102564102564 2.12770339855819 1.9 120
1.6 2.125 1 1.19001029866117 1.9 98
2.2 2.125 2.02564102564103 1.17842430484037 1.9 200
1.6 2.125 1 3.64006179196704 1.9 60
1.6 2.125 1 3.03295571575695 1.9 80
2.2 2.125 1.51282051282051 2.65679711637487 1.9 97
1.6 2.125 2.15384615384615 3.93820803295572 1.9 89
1.6 2.125 1.8974358974359 2.45365602471679 2.8 85
1.6 1 1 2.24819773429454 1.9 85
1.6 2.125 1.25641025641026 4.32209062821833 1.9 50
2.8 2.6875 2.53846153846154 1.8264675592173 1.9 151
1.6 2.125 1.64102564102564 6.43537590113285 1 55
2.8 2.125 1 3.28244078269825 2.8 140
1.6 2.125 1.64102564102564 2.86766220391349 1.9 90
1.6 2.125 1.51282051282051 1.2062306900103 1.9 85
2.8 3.25 1.76923076923077 1.58316168898043 2.8 209
1.6 2.125 2.28205128205128 1.90216271884655 1.9 149
1.6 2.125 2.28205128205128 3.45545829042225 1.9 130
2.8 2.125 1 3.43151390319258 2.8 125
1.6 2.125 2.02564102564103 1.79402677651905 1.9 150
2.2 2.125 1.76923076923077 1.61791967044284 1.9 173
1.6 2.125 1.76923076923077 3.53578784757982 1 70
2.8 2.125 1 3.37899073120494 2.8 130
4 2.125 3.05128205128205 4.22090628218332 3.7 195
2.2 2.125 2 2.28836251287333 1.9 99
2.8 2.125 1.8974358974359 3.22914521112255 2.8 130
1.6 2.125 1.64102564102564 3.42765190525232 1.9 100
2.8 2.125 2.15384615384615 3.17739443872297 2.8 99
1.6 2.125 2.02564102564103 1.61483007209063 1.9 120
1.6 2.125 2.02564102564103 2.4683316168898 1.9 90
1.6 2.125 2.02564102564103 1.79711637487127 1.9 110
1.6 2.6875 2.15384615384615 2.1740473738414 1.9 159
1.6 2.125 1.8974358974359 2.88851699279094 1.9 125
1.6 2.125 1 2.62821833161689 1.9 100
1.6 2.125 1 4.59552008238929 1.9 79
3.4 3.25 1.64102564102564 3.58058702368692 4.6 251
2.8 2.125 1.76923076923077 3.14881565396498 1.9 120
2.8 2.125 2.02564102564103 2.7927394438723 2.8 150
2.8 2.6875 2.92307692307692 1.73532440782698 2.8 321
1.6 2.6875 1.8974358974359 2.62512873326468 1.9 149
1.6 2.125 1.38461538461538 2.27832131822863 1 85
2.8 2.125 1.76923076923077 2.38800205973223 2.8 150
1.6 2.125 2.02564102564103 1.96936148300721 1.9 84
1.6 2.125 1.25641025641026 5.17868177136972 1.9 72
2.8 2.125 1 1.86354273944387 2.8 286
2.8 2.125 2.28205128205128 4.04788877445932 3.7 120
1.6 2.125 2.28205128205128 5.58959835221421 1.9 70
2.8 2.6875 2.02564102564103 1.26802265705458 2.8 165
1.6 2.125 1 7.34526261585994 1 100
1.6 2.125 1.64102564102564 2.44438722966014 1.9 120
1.6 2.125 1 2.48300720906282 1.9 90
1.6 2.125 1.38461538461538 2.71318228630278 1.9 146
1.6 2.125 1.8974358974359 2.22502574665294 1.9 182
1.6 2.125 1.64102564102564 3.40061791967044 1.9 85
2.8 2.125 2.02564102564103 2.30767250257467 3.7 149
1.6 2.125 1.38461538461538 3.20520082389289 1.9 111
1.6 2.125 1.64102564102564 2.10839340885685 1.9 120
1 2.125 1.25641025641026 3.39443872296601 1.9 35
1.6 2.125 1.38461538461538 2.46060762100927 1.9 65
1.6 2.125 1.76923076923077 2.63903192584964 1 74
2.8 2.125 1.84615384615385 3.4013903192585 3.7 175
1.6 2.125 1.51282051282051 4.66426364572606 1.9 50
1.6 2.125 1.25641025641026 3.79685890834192 1.9 60
1.6 2.125 1 6.6956745623069 1.9 40
1.6 2.125 1 6.22373841400618 1.9 69
1.6 2.125 1.8974358974359 4.09346035015448 1.9 100
1.6 2.125 1 6.88414006179197 1.9 59
3.4 2.125 2.41025641025641 3.83007209062822 4.6 165
2.8 2.125 2.53846153846154 7.52368692070031 1.9 75
2.8 2.125 1 4.71060762100927 1.9 105
1.6 2.125 1.76923076923077 2.93254376930999 1.9 95
1.6 2.125 1 2.79196704428424 1.9 100
2.8 2.125 2.28205128205128 3.01905252317199 2.8 350
1.6 2.125 1.74358974358974 3.29788877445932 1.9 105
3.4 2.6875 2.28205128205128 2.14546858908342 3.7 149
1.6 2.125 1.51282051282051 2.48764160659114 1.9 129
1.6 2.125 2.15384615384615 1.23094747682801 1.9 130
2.8 2.6875 1.76923076923077 3.83470648815654 2.8 98
1.6 2.125 1.76923076923077 1.73532440782698 1.9 111
1.6 2.125 1.8974358974359 1.68048403707518 1.9 120
1.6 2.125 1 3.00978372811535 1.9 95
1.6 2.125 1.76923076923077 1.25643666323378 1.9 110
1.6 2.125 1.64102564102564 2.57260556127703 1 75
3.4 2.125 2.28205128205128 2.95262615859938 3.7 90
1.6 2.125 1.64102564102564 2.40499485066941 1.9 77
2.8 2.125 2.02564102564103 2.42198764160659 1.9 200
1.6 2.125 1.64102564102564 2.46060762100927 1 100
2.8 2.125 1 3.39907312049434 3.7 40
2.2 2.125 1.76923076923077 2.75102986611741 2.8 140
1.6 2.125 1.46153846153846 3.23300720906282 1.9 97
1 2.125 1.51282051282051 3.96369721936148 1.9 30
2.8 2.6875 2.02564102564103 2.72476828012358 1.9 175
1.6 2.125 1 1.42945417095778 1.9 199
1.6 2.125 1.64102564102564 1.39778578784758 1 129
5.2 3.25 2.92307692307692 2.69001029866117 5.5 200
2.8 2.6875 2.28205128205128 2.24201853759011 2.8 120
1.6 2.125 1 2.69773429454171 1.9 111
2.8 2.6875 2.02564102564103 2.53784757981462 2.8 230
2.8 2.125 1.8974358974359 3.49794026776519 2.8 100
1.6 2.125 1.76923076923077 4.04634397528321 1.9 60
1.6 2.125 1.51282051282051 2.92713697219361 1.9 120
1.6 2.125 1.76923076923077 2.07209062821833 1.9 120
1.6 2.125 1 2.55561277033986 1.9 180
1.6 2.6875 1 3.38362512873326 1.9 88
1.6 2.125 2.25641025641026 3.73043254376931 1.9 129
1.6 2.6875 1.38461538461538 3.7072605561277 1.9 70
1.6 2.6875 1.30769230769231 2.61199794026777 1.9 99
2.8 2.125 1 1.61714727085479 1 115
1.6 2.125 1.82051282051282 1.89984552008239 1.9 168
1 2.125 2.02564102564103 2.44284243048404 1.9 25
1.6 2.125 1.76923076923077 3.67636457260556 1.9 220
1.6 2.125 2.28205128205128 2.12152420185376 1.9 85
2.8 3.8125 1 6.6524201853759 8.2 300
2.8 2.6875 1.64102564102564 2.58882595262616 2.8 120
1.6 2.125 1.51282051282051 2.64984552008239 1.9 120
1.6 1.5625 1.51282051282051 3.88800205973224 1.9 69
2.8 2.125 1.51282051282051 3.70803295571576 2.8 125
4 2.6875 2.28205128205128 4.04248197734295 4.6 150
2.8 2.125 1.25641025641026 2.71240988671473 2.8 120
1.6 2.125 2.28205128205128 6.54737384140062 1.9 70
1.6 2.125 1.51282051282051 2.75411946446962 1.9 115
1.6 2.6875 2.02564102564103 1.86354273944387 1.9 159
2.8 2.125 1.8974358974359 1.79557157569516 3.7 200
2.8 2.125 1.8974358974359 3.04685890834192 1.9 89
1.6 2.125 1.64102564102564 1.9013903192585 1.9 130
1.6 2.125 1 2.72863027806385 1.9 120
2.8 2.125 2.53846153846154 1.79943357363543 1.9 276
2.8 2.6875 2.02564102564103 2.39881565396498 2.8 145
2.8 2.125 1 2.75798146240989 2.8 150
2.8 2.6875 1.76923076923077 3.30561277033986 1.9 149
2.2 2.125 1.38461538461538 2.7494850669413 1.9 129
2.8 2.125 2.02564102564103 3.63002059732235 2.8 160
2.8 2.125 1.76923076923077 3.85092687950566 2.8 98
2.8 3.25 2.79487179487179 2.1091658084449 4.6 350
1.6 2.125 1.64102564102564 2.40267765190525 1.9 140
2.8 2.125 1 5.52317198764161 1.9 50
2.8 2.125 1.51282051282051 5.52548918640577 2.8 75
2.2 2.125 2.28205128205128 1.86817713697219 1.9 181
2.8 2.125 1.92307692307692 1.81179196704428 1.9 180
2.8 3.25 1 1.29196704428424 2.8 220
1.6 2.125 1.64102564102564 3.33264675592173 1.9 108
2.8 2.125 1 5.32157569515963 1.9 70
1.6 2.125 1 3.41838311019567 1.9 60
1.6 2.125 2.02564102564103 1.69902162718847 1.9 95
1.6 2.125 1.51282051282051 1.98326467559217 1.9 79
1.6 1.5625 1.38461538461538 1.56462409886715 1.9 71
2.8 2.125 1.76923076923077 2.75566426364573 1.9 150
1.6 2.125 1.51282051282051 2.40036045314109 1.9 129
1.6 2.125 1.8974358974359 2.86843460350154 1.9 139
2.8 2.125 1.64102564102564 4.46112255406797 2.8 139
1.6 2.125 2.41025641025641 1.44335736354274 1.9 175
2.8 2.125 1.25641025641026 1.89289392378991 2.8 139
2.2 2.6875 1.25641025641026 4.87203913491246 1.9 58
2.8 2.125 1.76923076923077 2.5548403707518 1.9 80
2.8 2.125 2.28205128205128 3.49639546858908 3.7 226
2.2 2.125 1.38461538461538 3.11019567456231 1.9 90
1.6 2.125 3.02564102564103 1.4889289392379 1.9 85
1.6 2.125 1.38461538461538 3.74819773429454 1.9 80
1.6 2.125 1 3.17507723995881 1.9 80
2.8 3.25 1.8974358974359 1.86508753861998 4.6 220
1.6 2.125 1 2.11148300720906 1.9 130
4 3.25 2.28205128205128 2.56024716786818 4.6 276
1.6 2.125 1.51282051282051 2.81359423274974 1.9 86
1.6 2.125 1.76923076923077 1.41477857878476 1.9 140
1.6 2.125 1.64102564102564 3.27317198764161 1.9 80
1.6 2.125 1 7.55767250257467 1.9 65
1.6 2.125 1.76923076923077 4.09191555097837 1 65
1.6 2.125 1.51282051282051 1.76390319258496 1.9 133
5.2 3.25 3.56410256410256 3.41143151390319 4.6 251
2.8 2.125 1.8974358974359 1.4340885684861 1.9 129
1.6 2.125 1 2.77342945417096 1.9 120
1.6 2.125 2.15384615384615 3.19284243048404 1.9 105
1.6 2.125 2.02564102564103 5.40885684860968 1.9 80
1.6 2.125 2.53846153846154 2.23970133882595 1.9 100
2.8 1 1 2.40267765190525 1.9 120
2.8 2.125 1.64102564102564 6.98223480947477 1 80
2.8 2.125 2.15384615384615 2.95108135942328 2.8 199
2.8 2.125 1 2.75566426364573 2.8 146
2.8 2.125 1 2.69541709577755 1.9 120
1.6 2.125 1.76923076923077 2.43666323377961 1.9 75
1.6 2.125 1.51282051282051 3.65550978372812 1.9 59
2.8 2.125 1.64102564102564 1.24716786817714 1.9 81
2.8 2.125 1.76923076923077 2.63825952626159 1.9 100
3.4 2.125 1 2.02497425334706 1.9 250
1.6 2.6875 2.28205128205128 2.76879505664264 1.9 120
1.6 2.125 1.43589743589744 2.58882595262616 1.9 95
1.6 2.125 1.12820512820513 1.6951596292482 1.9 69
1.6 2.125 1.8974358974359 4.39624098867147 1.9 100
2.8 2.125 2.92307692307692 4.01622039134912 2.8 175
1.6 2.125 1 2.55792996910402 1.9 134
2.2 2.125 1 5.11302780638517 2.8 191
1.6 2.125 1.8974358974359 1.52986611740474 1.9 160
1.6 2.125 2.28205128205128 2.91014418125644 1.9 79
1.6 2.125 1.51282051282051 3.85092687950566 1.9 175
1.6 2.125 1.64102564102564 2.60890834191555 1.9 99
1.6 2.125 2.28205128205128 2.5980947476828 1.9 80
1.6 2.125 1.25641025641026 2.63208032955716 1.9 80
1.6 2.125 2.28205128205128 1.22090628218332 1.9 155
2.8 2.125 1.8974358974359 2.89546858908342 1.9 195
1.6 2.125 1.38461538461538 2.22116374871267 1.9 100
1.6 2.125 1.8974358974359 3.04994850669413 1.9 85
2.2 2.125 2.02564102564103 2.09835221421215 1.9 99
1.6 2.125 2.28205128205128 3.08625128733265 1.9 89
1.6 2.125 2.02564102564103 3.2716271884655 1.9 111
1.6 2.125 1 6.51029866117405 1.9 59
1.6 2.125 1.64102564102564 3.20211122554068 1.9 100
1.6 2.125 1 2.85144181256437 1.9 130
1.6 2.125 2.02564102564103 3.8486096807415 1.9 99
2.8 2.125 1.64102564102564 3.1851184346035 2.8 111
1.6 2.6875 1 2.72863027806385 1.9 125
2.8 2.6875 1.76923076923077 2.35015447991761 1.9 89
1.6 2.125 1.64102564102564 2.75334706488157 1.9 100
4 2.6875 3.43589743589744 3.72193614830072 2.8 206
1.6 2.125 1.38461538461538 2.3486096807415 1 68
1.6 2.125 1.76923076923077 2.89006179196704 1.9 95
1.6 2.125 1 3.21446961894954 1.9 95
1.6 2.125 2.28205128205128 2.27677651905252 1.9 130
2.2 2.125 2.28205128205128 2.82209062821833 2.8 85
1.6 2.125 1.25641025641026 2.35169927909372 1.9 80
1.6 2.125 1.64102564102564 2.88697219361483 1.9 77
2.8 2.125 2.28205128205128 1.78244078269825 2.8 350
2.2 2.125 1.64102564102564 8.77342945417096 2.8 75
1.6 2.125 1 3.97682801235839 1.9 75
2.8 2.6875 2.28205128205128 2.38568486096807 2.8 251
1.6 2.125 1.64102564102564 3.58908341915551 1.9 63
2.2 2.125 1 1.70597322348095 1 140
1.6 2.125 1.64102564102564 2.40962924819773 1.9 75
4 2.6875 1 2.10066941297631 3.7 315
1.6 2.125 1 2.99201853759011 1.9 115
1.6 2.125 1.51282051282051 3.99459320288363 1.9 95
1.6 2.125 1 3.20365602471679 1.9 75
1.6 2.125 1 3.93357363542739 1.9 70
1.6 2.6875 2.02564102564103 2.17945417095778 1.9 125
1.6 2.125 1.76923076923077 2.75489186405767 1.9 190
4 2.125 1 2.29145211122554 2.8 199
1.6 2.125 1.64102564102564 2.33393408856849 1.9 110
1.6 2.125 2.02564102564103 1.96936148300721 1.9 140
3.4 2.125 2.53846153846154 3.73661174047374 2.8 155
1.6 2.6875 1.20512820512821 2.8591658084449 1.9 59
2.2 2.125 2.28205128205128 3.16426364572606 2.8 120
3.4 3.25 1.8974358974359 4.06333676622039 3.7 146
2.2 2.125 1.8974358974359 1.88208032955716 2.8 171
2.8 2.125 1.76923076923077 2.09912461380021 2.8 187
1.6 2.125 1.28205128205128 2.33625128733265 1.9 62
1.6 2.125 1.76923076923077 1.9678166838311 1.9 110
1.6 2.125 1.64102564102564 3.18202883625129 1 90
4 3.25 2.79487179487179 6.69721936148301 4.6 200
2.8 2.125 1 1.94387229660144 1.9 120
1.6 2.125 2.02564102564103 3.24382080329557 1.9 90
2.8 2.125 2.15384615384615 1.4889289392379 2.8 300
1.6 2.125 1.76923076923077 3.06694129763131 1.9 75
2.8 2.125 1.64102564102564 3.68022657054583 1.9 75
1 2.125 1 2.80973223480948 1.9 50
1.6 2.125 1 2.42044284243048 1.9 125
1.6 2.125 1.8974358974359 2.56565396498455 1.9 95
1.6 2.125 1 3.88645726055613 1.9 79
1.6 2.125 1.64102564102564 2.46060762100927 1.9 90
2.8 2.6875 1.8974358974359 2.1408341915551 2.8 159
2.8 2.125 3.53846153846154 1.3807929969104 1.9 251
4 3.8125 2.28205128205128 2.77342945417096 3.7 261
1.6 2.125 1.64102564102564 2.61817713697219 1.9 125
2.2 2.125 1.64102564102564 1.93769309989701 1.9 150
1.6 2.125 1.38461538461538 2.01493305870237 1.9 111
1.6 2.125 1.64102564102564 1.67739443872297 1.9 120
1.6 2.125 1.8974358974359 2.73017507723996 1.9 200
1.6 2.125 1.38461538461538 1.86663233779609 1 125
2.8 2.125 1 3.83547888774459 2.8 125
1.6 2.125 2.02564102564103 2.81513903192585 1.9 129
1.6 2.125 1 3.26853759011329 1.9 60
1.6 2.6875 1.25641025641026 6.05844490216272 1.9 50
2.2 2.125 1.8974358974359 1.46961894953656 1 150
3.4 2.125 1 3.17276004119464 3.7 150
2.8 2.125 2.28205128205128 1.30355303810505 2.8 279
2.8 2.6875 1.51282051282051 4.53759011328527 2.8 150
2.8 2.125 1 2.94644696189495 2.8 90
1.6 2.125 1.76923076923077 5.45983522142122 1 65
1.6 2.125 1.8974358974359 4.40087538619979 1.9 80
2.8 2.125 1.8974358974359 1.49201853759011 1.9 136
1.6 2.125 1.38461538461538 4.73764160659114 1.9 60
1.6 2.125 1 3.74819773429454 1.9 30
2.8 3.25 1.64102564102564 4.07569515962925 3.7 149
1.6 2.125 2.28205128205128 1.95468589083419 1.9 140
1.6 2.125 1.76923076923077 3.69953656024717 2.8 100
1.6 2.125 2.15384615384615 2.84989701338826 1.9 111
2.2 2.125 1 5.9124613800206 1.9 150
2.2 2.125 1.76923076923077 2.11457260556128 4.6 100
2.8 2.6875 1.8974358974359 2.77806385169928 1.9 120
1.6 2.125 1.8974358974359 3.98377960865088 1.9 97
1.6 2.125 1.51282051282051 3.85092687950566 1.9 139
1 2.125 1.25641025641026 3.29788877445932 1.9 58
2.8 2.125 2.41025641025641 2.53398558187436 1.9 111
1.6 2.125 1 3.08084449021627 1.9 65
2.8 2.125 2.28205128205128 1.39160659114315 1.9 150
2.8 2.125 1.66666666666667 4.72451081359423 1.9 120
1.6 2.125 1 5.26364572605561 1.9 70
1.6 2.125 2.28205128205128 3.25308959835221 1.9 99
1.6 2.125 1.8974358974359 1.76081359423275 1.9 111
1.6 2.125 1.8974358974359 3.01828012358393 1.9 125
1.6 2.125 1.38461538461538 3.90345005149331 1.9 65
1.6 2.125 1 3.27935118434604 1.9 100
1.6 2.6875 1 2.05509783728115 2.8 251
1.6 2.125 1.64102564102564 2.58728115345005 1.9 91
1.6 2.125 1.64102564102564 6.62461380020597 1.9 65
1.6 2.125 1 2.37873326467559 1.9 125
1.6 2.125 1.51282051282051 2.28604531410917 1.9 120
1.6 2.125 1.8974358974359 2.90473738414006 1.9 95
1.6 2.125 1 2.23352214212152 1.9 111
1.6 2.125 1 4.49588053553038 1.9 70
2.8 2.125 2.02564102564103 2.01029866117405 1.9 111
1.6 2.125 1 1.62487126673532 1 90
1.6 2.125 1.8974358974359 2.52857878475798 1 120
2.8 2.125 2.02564102564103 1.3259526261586 2.8 175
2.8 2.125 1 6.6956745623069 1.9 120
2.8 2.125 1.64102564102564 3.1403192584964 1.9 115
1.6 2.125 1.8974358974359 2.18640576725026 1.9 80
2.8 2.125 1.8974358974359 4.91220391349125 2.8 91
2.2 2.125 1.38461538461538 6.01905252317199 1.9 25
1.6 2.125 1 3.99150360453141 1.9 94
2.8 2.125 1 3.076982492276 2.8 200
1.6 2.125 2.28205128205128 3.10710607621009 1.9 97
2.8 3.25 2.79487179487179 2.07440782698249 3.7 296
2.8 2.125 2.41025641025641 2.16168898043254 2.8 111
2.8 2.125 2.28205128205128 2.87152420185376 3.7 220
1.6 2.125 1.8974358974359 3.3581359423275 1.9 79
2.8 2.6875 1.76923076923077 1.30355303810505 1.9 226
1.6 2.125 1.51282051282051 3.12718846549949 1.9 103
2.8 2.125 1.76923076923077 1.75386199794027 2.8 150
2.8 2.125 2.28205128205128 3.02523171987642 1.9 139
1.6 2.125 1.8974358974359 2.35401647785788 1.9 115
2.8 2.125 1 1.62487126673532 1.9 226
2.2 2.125 1.8974358974359 3.29557157569516 2.8 120
2.8 2.125 2.28205128205128 5.69773429454171 1.9 150
1.6 2.125 2.28205128205128 1.57157569515963 1.9 276
2.2 2.125 1 8.14160659114315 1.9 65
1.6 2.125 1 2.64212152420185 1.9 90
1 3.25 1.38461538461538 3.00514933058702 1.9 59
2.8 3.25 2.66666666666667 3.17971163748713 2.8 111
1.6 2.125 1.38461538461538 3.22528321318229 1.9 95
1.6 2.125 1 4.87821833161689 1.9 70
1.6 3.25 1 2.25978372811535 1.9 70
1 2.125 1 2.94104016477858 1.9 60
2.8 2.125 1.92307692307692 2.83058702368692 2.8 150
2.8 2.125 1.51282051282051 2.66374871266735 1.9 100
3.4 2.125 2.92307692307692 1.81565396498455 3.7 370
2.8 2.125 1 3.84397528321318 2.8 220
1.6 2.6875 2.02564102564103 2.27600411946447 1.9 169
1.6 2.125 2.53846153846154 5.51235839340886 1.9 65
2.8 2.125 2.28205128205128 6.68486096807415 3.7 150
3.4 2.6875 2.53846153846154 2.30458290422245 3.7 125
2.8 2.6875 1.61538461538462 2.28913491246138 2.8 150
1.6 2.6875 1 1.84423274974253 1.9 129
4 2.125 1.76923076923077 3.3032955715757 3.7 181
2.8 2.125 1.64102564102564 1.61096807415036 1.9 175
1.6 2.125 1.51282051282051 1.44258496395469 1.9 105
2.8 2.6875 2.25641025641026 6.30097837281154 4.6 190
1.6 2.125 1.76923076923077 3.01210092687951 1.9 111
2.8 2.125 2.28205128205128 1.68975283213182 4.6 200
2.8 2.6875 2.66666666666667 1.46343975283213 2.8 274
1.6 2.125 2.28205128205128 3.26622039134912 1.9 130
1.6 2.125 1.51282051282051 3.88259526261586 1.9 120
1.6 2.125 2.28205128205128 2.21807415036045 1.9 120
1.6 2.125 2.02564102564103 1.64418125643666 1.9 140
2.2 2.125 1.64102564102564 2.77960865087539 1.9 93
1.6 2.125 2.02564102564103 1.46035015447992 1.9 120
4 2.6875 3.56410256410256 2.30690010298661 3.7 426
1.6 3.25 1.51282051282051 2.85530381050463 1.9 54
2.2 2.125 1.51282051282051 1.42945417095778 1.9 120
2.2 2.125 2.15384615384615 2.61508753861998 2.8 114
1.6 2.125 1.51282051282051 2.3918640576725 1.9 139
2.8 2.125 1 1.63800205973223 2.8 140
2.8 2.125 2.02564102564103 3.34114315139032 2.8 160
1.6 2.125 1.28205128205128 3.7072605561277 1.9 45
1.6 2.125 1 3.31256436663234 1.9 72
4 3.8125 2.02564102564103 3.03913491246138 3.7 226
10 7.75 3.56410256410256 3.29093717816684 10 60
2.8 2.125 1 1.49742533470649 2.8 241
1.6 2.125 1 2.21807415036045 1.9 99
1.6 2.125 1.38461538461538 2.64443872296601 1.9 60
1 2.125 1 3.30638516992791 1.9 74
2.8 2.125 2.28205128205128 2.11688980432544 2.8 171
1.6 2.125 1.38461538461538 4.84191555097837 1.9 90
1.6 2.125 2.28205128205128 2.07518022657055 1.9 150
1.6 2.6875 2.92307692307692 6.18898043254377 1.9 150
1.6 2.6875 1.64102564102564 3.23609680741504 1.9 90
1.6 2.125 2.28205128205128 2.63594232749743 1.9 150
1.6 2.125 2.28205128205128 1.66271884654995 1.9 175
1.6 2.125 1.51282051282051 5.86225540679712 1.9 98
1.6 2.125 1.51282051282051 1.92610710607621 1.9 100
1.6 2.125 1.76923076923077 1.97090628218332 1.9 85
2.8 2.125 2.02564102564103 3.91580844490216 2.8 100
1.6 2.125 1.51282051282051 1.79634397528321 1 99
4 2.125 2.28205128205128 6.89804325437693 2.8 125
4 2.125 2.92307692307692 3.27394438722966 1.9 150
1.6 2.125 1.8974358974359 1.67276004119464 1.9 140
1.6 2.125 1.76923076923077 1.71138002059732 1 93
1.6 2.125 1 2.72554067971164 1.9 90
1.6 2.125 2.02564102564103 2.57028836251287 1.9 115
2.8 2.125 2.02564102564103 3.1851184346035 2.8 150
1.6 2.125 2.28205128205128 2.90782698249228 1.9 79
1.6 2.125 1.51282051282051 3.54660144181256 1 85
2.8 2.125 2.53846153846154 3.07621009268795 3.7 209
1.6 2.125 1.51282051282051 3.53347064881565 1.9 100
1.6 2.125 1.51282051282051 2.41812564366632 1.9 130
1.6 2.125 2 4.18151390319258 1.9 79
2.8 2.125 1.51282051282051 3.87718846549949 2.8 60
1.6 2.125 1.8974358974359 1.76390319258496 1.9 111
