host_response_time,host_response_rate,host_acceptance_rate,host_total_listings_count,host_identity_verified,accommodates,bathrooms,bedrooms,beds,amenities,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,cancellation_policy,calculated_host_listings_count,reviews_per_month,distance_to_dam,has_metro
3,67,100,1.0,0,4,1.0,2.0,2.0,15,40.0,4,30.0,1,30,0,0,0,0,1,100.0,10.0,10.0,10.0,10.0,6.0,8.0,0,0,1,0.52,4.80075860755,1
4,0,0,1.0,0,4,1.0,2.0,2.0,16,0,1,0.0,1,30,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,6.98907329243,0
1,100,100,1.0,0,2,1.0,0.0,1.0,15,30.0,1,0.0,2,30,0,0,0,0,6,93.0,10.0,10.0,10.0,10.0,9.0,9.0,0,1,1,0.24,2.54198503092,0
2,100,100,2.0,1,2,1.0,0.0,1.0,15,25.0,1,0.0,2,30,8,24,43,315,56,91.0,10.0,10.0,10.0,10.0,9.0,9.0,0,2,2,3.57,3.07815201832,0
3,100,100,2.0,0,4,1.5,2.0,2.0,21,45.0,1,0.0,3,30,8,28,49,324,7,97.0,9.0,10.0,10.0,10.0,10.0,9.0,0,0,1,2.69,0.688458008537,0
2,98,93,77.0,1,2,1.0,0.0,1.0,12,79.0,1,0.0,3,30,23,53,83,358,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,35,0.0,0.988985008603,0
3,90,94,1.0,0,2,1.0,1.0,1.0,12,0,1,0.0,3,30,27,57,84,359,42,97.0,10.0,10.0,10.0,10.0,10.0,9.0,0,0,1,1.22,1.64266569423,0
1,100,100,1.0,0,2,1.0,1.0,1.0,20,0,1,0.0,2,4,9,17,29,284,9,89.0,9.0,10.0,10.0,9.0,9.0,9.0,0,0,1,2.78,2.31609808388,0
2,90,89,1.0,1,3,1.0,1.0,1.0,9,37.0,1,0.0,2,30,0,10,12,195,1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.3,1.73930204146,0
4,0,0,1.0,0,5,1.0,3.0,5.0,16,0,1,0.0,5,6,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,3.87403373854,0
2,100,100,1.0,0,3,1.5,2.0,2.0,16,25.0,2,30.0,2,30,0,2,16,193,11,98.0,10.0,10.0,10.0,10.0,9.0,10.0,0,1,1,1.01,3.78388863139,1
1,100,71,1.0,1,2,0.5,0.0,1.0,11,0,1,0.0,4,30,0,0,0,0,7,93.0,10.0,8.0,10.0,10.0,10.0,9.0,0,0,1,0.78,0.797505545099,0
1,90,17,1.0,0,2,1.0,1.0,1.0,8,0,1,0.0,1,30,29,59,89,364,1,100.0,10.0,8.0,10.0,10.0,10.0,6.0,0,0,1,0.52,4.57682291819,1
2,100,100,1.0,0,2,1.0,1.0,1.0,18,20.0,2,20.0,1,30,3,20,47,47,5,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,1,3.66,7.82710449029,0
3,100,75,1.0,1,3,1.0,2.0,2.0,11,25.0,1,0.0,2,30,4,4,5,261,19,97.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,1,1.89,1.6439031921,0
1,100,100,1.0,1,2,1.0,1.0,1.0,12,30.0,1,0.0,3,30,7,7,7,7,33,96.0,10.0,10.0,10.0,10.0,9.0,9.0,0,1,1,1.33,2.25069545503,0
3,60,53,1.0,0,2,1.0,1.0,1.0,8,30.0,1,0.0,1,30,4,8,8,275,34,98.0,10.0,9.0,10.0,10.0,9.0,9.0,0,1,1,0.95,3.12689075701,0
2,100,100,3.0,1,3,1.0,1.0,1.0,20,0,2,15.0,3,30,0,0,0,237,107,92.0,9.0,9.0,10.0,10.0,9.0,9.0,0,1,3,3.26,2.9104790116,0
2,90,50,1.0,0,4,1.5,2.0,2.0,10,20.0,2,10.0,4,30,0,0,0,9,8,86.0,9.0,8.0,10.0,10.0,8.0,9.0,0,1,1,0.3,2.38361465308,0
2,80,50,1.0,1,2,1.0,1.0,2.0,11,20.0,2,25.0,1,30,6,7,10,10,4,87.0,10.0,10.0,10.0,10.0,7.0,7.0,0,1,1,0.36,3.61555548149,0
1,100,99,4.0,1,7,1.0,3.0,4.0,18,50.0,2,40.0,2,30,6,10,24,291,145,88.0,9.0,9.0,9.0,9.0,9.0,8.0,0,1,4,3.01,3.75803717573,0
4,0,0,1.0,1,2,1.0,1.0,1.0,19,30.0,1,0.0,1,30,21,21,21,21,3,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,2,1,0.14,1.43944140266,0
1,100,0,1.0,0,4,1.0,3.0,4.0,12,50.0,4,30.0,7,30,18,30,30,30,3,93.0,9.0,9.0,10.0,10.0,9.0,9.0,0,1,1,0.26,3.37444657592,0
2,100,100,2.0,1,3,2.5,2.0,2.0,18,40.0,1,0.0,2,30,0,0,0,184,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,2,0.61,3.5737684852,0
1,100,60,1.0,1,6,1.0,2.0,4.0,21,40.0,1,35.0,1,30,22,52,82,356,50,96.0,10.0,9.0,10.0,10.0,9.0,9.0,0,2,1,1.85,6.29653218217,0
4,0,0,1.0,0,1,1.0,1.0,1.0,7,0,1,0.0,1,3,0,0,0,0,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,1,0.03,2.35931903069,0
4,0,0,1.0,1,2,1.0,1.0,1.0,8,35.0,1,0.0,2,30,0,0,0,184,1,100.0,10.0,10.0,8.0,6.0,10.0,10.0,0,1,1,0.08,1.20191449565,0
2,100,100,1.0,1,2,1.0,1.0,1.0,15,39.0,1,0.0,1,30,11,13,13,13,6,93.0,9.0,9.0,10.0,10.0,10.0,9.0,0,1,1,4.62,0.877194809052,0
2,100,100,5.0,1,4,1.0,2.0,2.0,9,40.0,2,30.0,4,30,12,27,27,27,6,90.0,9.0,9.0,10.0,9.0,9.0,9.0,1,1,5,0.57,3.22413779419,0
2,90,100,1.0,0,2,1.0,1.0,1.0,12,40.0,2,0.0,2,30,3,5,17,64,43,93.0,10.0,9.0,10.0,10.0,9.0,9.0,0,1,1,1.09,2.90423001011,0
3,90,75,1.0,0,2,1.0,1.0,1.0,10,30.0,1,0.0,2,30,7,8,8,8,11,95.0,10.0,9.0,10.0,10.0,10.0,9.0,0,0,1,0.91,1.2712925906,0
1,100,100,1.0,1,2,1.0,0.0,1.0,16,0,1,0.0,2,30,3,18,25,46,13,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,1,6.0,1.65946866829,0
2,100,100,2.0,1,4,1.0,1.0,2.0,10,60.0,2,35.0,2,30,3,3,3,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2,0.02,1.05267885966,0
1,100,100,1.0,1,2,1.0,1.0,1.0,14,45.0,1,0.0,3,30,0,5,6,190,5,84.0,10.0,10.0,9.0,9.0,8.0,8.0,0,2,1,0.38,1.05346537713,0
1,100,100,1.0,1,4,1.0,1.0,2.0,19,15.0,4,15.0,2,30,2,2,2,2,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,1,1.0,5.36898309821,1
1,100,97,64.0,1,4,1.5,2.0,3.0,16,35.0,1,15.0,2,30,2,2,2,2,6,90.0,10.0,9.0,8.0,9.0,10.0,10.0,0,1,57,4.5,1.7320784441,1
2,100,90,1.0,1,4,1.0,3.0,3.0,20,50.0,1,0.0,4,30,13,17,17,17,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,1,2.0,1.30443324233,0
4,0,0,1.0,0,4,1.0,1.0,2.0,11,0,1,0.0,2,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0.0,2.43277430126,0
1,100,77,3.0,1,4,1.0,2.0,3.0,15,30.0,2,20.0,2,30,0,0,0,57,15,89.0,10.0,10.0,10.0,10.0,10.0,9.0,0,1,3,2.34,3.00816671496,0
4,0,0,1.0,0,2,1.0,1.0,1.0,17,30.0,1,0.0,15,20,4,21,21,21,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1,0.0,2.96029257538,0
4,0,0,1.0,1,4,1.5,2.0,2.0,16,0,1,0.0,1,30,0,0,0,184,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,1.43990679453,0
1,100,85,2.0,1,2,1.0,1.0,1.0,21,25.0,1,0.0,2,30,4,6,25,25,43,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,2,5.58,7.2999110653,1
4,0,0,1.0,0,2,1.0,1.0,1.0,15,25.0,1,0.0,2,30,3,3,3,258,8,100.0,10.0,9.0,10.0,9.0,10.0,9.0,0,2,1,0.3,0.930248989455,0
2,93,100,1.0,1,5,1.0,3.0,3.0,22,100.0,5,25.0,2,30,10,19,27,28,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,2,1,1.0,2.77161201298,0
3,60,96,1.0,0,3,1.0,1.0,2.0,18,30.0,1,0.0,2,7,2,24,50,140,8,94.0,10.0,10.0,10.0,9.0,9.0,9.0,0,0,1,1.42,2.67814932525,0
2,100,100,1.0,0,2,1.0,1.0,1.0,14,0,1,0.0,2,30,1,1,3,13,4,95.0,10.0,9.0,10.0,10.0,10.0,9.0,0,0,1,1.15,2.94809070079,0
1,100,100,1.0,1,2,1.0,1.0,1.0,13,35.0,1,0.0,3,30,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0.0,1.99747113973,0
1,100,100,1.0,0,2,1.0,0.0,1.0,15,30.0,1,0.0,1,30,4,7,13,13,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1,0.0,5.79201838816,0
2,90,57,6.0,1,2,4.0,1.0,12.0,10,0,1,0.0,3,30,0,0,0,0,1,80.0,10.0,8.0,10.0,10.0,10.0,8.0,0,2,6,0.07,2.31635924405,0
1,100,100,1.0,0,2,1.0,1.0,1.0,10,50.0,1,0.0,2,30,3,9,16,169,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0.28,2.13229432981,0
4,0,0,1.0,0,4,1.0,2.0,2.0,17,35.0,2,30.0,2,30,5,27,27,27,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0.0,2.90389621263,0
2,100,100,1.0,0,2,1.0,1.0,2.0,7,0,2,60.0,3,30,0,0,0,0,18,84.0,9.0,8.0,10.0,10.0,9.0,9.0,0,0,1,0.56,1.91221801576,0
1,99,98,81.0,1,4,2.5,2.0,2.0,17,55.0,1,0.0,2,30,1,10,20,65,29,88.0,9.0,9.0,9.0,9.0,10.0,9.0,0,2,71,4.73,0.412451899497,0
3,100,95,2.0,1,6,1.5,2.0,4.0,16,50.0,1,0.0,3,30,12,26,27,302,50,96.0,10.0,9.0,9.0,10.0,9.0,9.0,0,0,1,1.27,3.51960719658,0
3,100,50,1.0,1,4,1.5,2.0,2.0,19,30.0,2,20.0,1,21,0,7,17,17,16,96.0,10.0,10.0,9.0,10.0,9.0,9.0,0,2,1,0.37,1.79735543793,0
1,100,100,1.0,1,2,1.0,1.0,1.0,15,30.0,2,0.0,3,30,3,4,7,213,50,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0,2,1,5.6,2.02606612257,0
4,0,0,1.0,1,2,1.0,1.0,1.0,11,40.0,1,0.0,3,30,0,0,0,183,5,96.0,10.0,10.0,10.0,10.0,9.0,9.0,0,1,1,0.25,2.50439757802,0
1,100,89,3.0,1,2,1.0,1.0,2.0,16,15.0,1,25.0,1,30,16,40,66,341,26,92.0,9.0,8.0,10.0,10.0,10.0,8.0,1,2,3,5.03,1.25587738402,0
3,80,63,1.0,1,2,1.5,1.0,1.0,20,15.0,1,15.0,4,30,0,3,3,3,1,100.0,8.0,10.0,10.0,10.0,10.0,10.0,0,2,1,0.36,4.89424289071,1
3,90,43,1.0,0,3,1.0,2.0,2.0,17,0,1,0.0,2,30,27,27,27,27,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,3.12119533467,0
2,100,80,1.0,1,2,1.0,1.0,1.0,13,0,1,0.0,3,30,3,3,3,56,7,87.0,9.0,8.0,9.0,9.0,9.0,9.0,0,0,1,0.99,1.90682911244,0
2,100,67,3.0,1,4,2.5,3.0,3.0,20,60.0,0,0.0,1,30,11,29,35,261,32,95.0,9.0,10.0,10.0,10.0,10.0,10.0,0,2,3,3.79,0.908005323891,0
1,100,100,2.0,1,4,2.0,2.0,4.0,21,55.0,2,0.0,3,30,19,49,79,79,3,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1,1,2.5,2.20283860124,0
4,43,94,1.0,0,2,1.0,1.0,1.0,16,0,1,0.0,1,15,22,50,80,355,3,80.0,10.0,9.0,9.0,7.0,8.0,9.0,0,0,1,2.43,6.45680229253,0
1,100,100,2.0,1,3,1.0,1.0,1.0,23,40.0,2,0.0,2,14,4,4,4,156,38,96.0,10.0,10.0,10.0,10.0,9.0,9.0,1,2,2,1.04,2.17057035065,0
3,100,67,1.0,1,3,1.0,2.0,2.0,17,0,1,10.0,1,30,6,11,11,195,12,91.0,10.0,8.0,10.0,10.0,8.0,9.0,0,0,1,0.43,3.80176017075,1
4,0,0,1.0,0,4,1.0,1.0,1.0,11,50.0,2,10.0,2,30,0,0,0,0,1,80.0,8.0,6.0,10.0,10.0,8.0,8.0,0,2,1,0.16,2.24047303183,0
2,100,67,1.0,1,2,1.0,1.0,1.0,14,30.0,1,0.0,4,8,4,4,4,4,9,98.0,10.0,10.0,10.0,10.0,10.0,9.0,0,1,1,1.24,0.882419267314,1
1,100,100,1.0,0,2,1.0,1.0,1.0,15,35.0,1,0.0,3,30,4,12,41,41,8,83.0,8.0,9.0,10.0,10.0,10.0,8.0,0,1,1,3.53,0.768635335041,0
1,100,100,1.0,1,3,1.0,2.0,2.0,16,35.0,2,30.0,2,30,6,22,42,317,42,86.0,9.0,9.0,9.0,9.0,10.0,8.0,0,1,1,3.5,1.48409602757,0
2,100,100,1.0,0,4,1.0,2.0,2.0,18,25.0,3,0.0,3,19,0,0,14,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1,0.0,3.26085073763,0
3,100,67,1.0,1,4,1.5,1.0,1.0,9,0,1,0.0,4,30,7,7,7,246,17,87.0,10.0,9.0,10.0,10.0,9.0,9.0,0,0,1,0.59,2.42502452683,0
2,100,100,1.0,1,2,1.0,1.0,2.0,17,25.0,2,25.0,2,30,2,8,12,243,116,92.0,9.0,10.0,10.0,10.0,10.0,9.0,0,1,1,4.43,1.93974722026,0
2,100,100,1.0,1,2,1.0,1.0,2.0,14,0,1,0.0,2,7,0,17,37,310,1,100.0,10.0,10.0,10.0,10.0,8.0,8.0,0,0,1,1.0,1.36183623736,0
4,0,0,1.0,1,2,1.0,1.0,1.0,11,25.0,1,0.0,5,30,0,0,0,0,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,1,0.16,1.76706260463,0
1,100,100,1.0,1,2,1.0,1.0,1.0,15,25.0,1,20.0,2,30,0,1,5,5,8,100.0,10.0,10.0,10.0,10.0,9.0,9.0,0,2,1,0.79,3.36259972202,0
3,79,92,2.0,1,2,1.0,1.0,1.0,14,0,1,0.0,1,30,18,18,25,162,2,70.0,8.0,6.0,8.0,8.0,8.0,7.0,0,0,1,0.37,1.81304258435,0
4,0,0,1.0,0,4,1.0,2.0,2.0,9,25.0,4,50.0,2,30,0,0,0,184,5,87.0,8.0,9.0,10.0,10.0,9.0,10.0,0,1,1,0.21,3.07568344911,0
4,0,0,1.0,0,4,1.0,2.0,4.0,10,50.0,1,0.0,6,17,0,0,0,125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,2.4793236257,0
1,100,100,1.0,1,2,1.5,1.0,1.0,13,35.0,0,0.0,2,30,30,50,50,50,11,93.0,10.0,10.0,9.0,9.0,9.0,9.0,0,1,1,0.81,3.00224977317,0
1,99,100,166.0,1,4,1.5,4.0,4.0,16,49.0,1,0.0,3,30,1,18,18,18,2,60.0,9.0,8.0,6.0,4.0,7.0,5.0,1,1,156,2.0,8.48436557166,0
4,0,0,1.0,0,4,1.0,3.0,4.0,11,0,1,0.0,4,18,0,0,0,0,3,93.0,10.0,10.0,10.0,10.0,7.0,9.0,0,1,1,0.69,4.27435755716,0
1,100,94,2.0,0,2,1.0,1.0,1.0,19,0,1,0.0,1,30,0,0,1,1,24,98.0,10.0,10.0,10.0,10.0,9.0,9.0,0,2,2,5.95,4.90474367191,0
1,100,100,1.0,0,2,1.0,1.0,1.0,9,0,0,0.0,4,30,0,0,0,153,7,100.0,9.0,10.0,10.0,10.0,9.0,9.0,0,1,1,0.2,3.06499347515,0
1,99,98,103.0,1,2,1.5,1.0,1.0,14,35.0,1,11.0,2,30,21,21,21,21,7,83.0,9.0,8.0,9.0,9.0,9.0,8.0,1,1,98,0.93,0.374480035994,0
1,99,100,166.0,1,2,1.0,1.0,1.0,15,39.0,1,0.0,2,30,2,24,24,24,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,156,0.0,3.7713823782,0
3,54,83,1.0,1,4,1.0,1.0,2.0,17,25.0,2,47.0,2,30,13,33,52,52,36,93.0,9.0,9.0,10.0,10.0,9.0,9.0,0,0,1,3.39,2.32696254465,0
1,100,100,4.0,0,2,1.0,1.0,2.0,16,20.0,1,31.0,3,30,17,47,77,181,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,4,0.0,1.29503936548,0
2,100,100,1.0,1,2,1.0,1.0,1.0,25,10.0,1,10.0,2,7,0,0,0,0,15,96.0,10.0,10.0,10.0,10.0,9.0,9.0,0,0,1,3.52,2.00032421697,0
2,100,100,1.0,0,6,1.0,3.0,6.0,19,60.0,1,0.0,5,30,3,4,18,263,39,88.0,9.0,8.0,9.0,9.0,9.0,9.0,1,2,1,1.96,2.03303582042,0
4,0,0,1.0,0,2,1.0,1.0,1.0,8,25.0,1,0.0,4,30,0,16,16,200,7,97.0,10.0,9.0,10.0,10.0,9.0,9.0,0,1,1,0.26,2.06422174043,0
4,0,0,1.0,1,2,1.0,2.0,3.0,16,25.0,1,0.0,5,30,8,38,68,158,3,87.0,8.0,7.0,8.0,9.0,9.0,9.0,0,1,1,0.24,3.11201748338,0
1,100,90,1.0,1,2,1.0,2.0,2.0,20,50.0,2,75.0,1,21,13,37,67,153,17,98.0,10.0,10.0,10.0,10.0,9.0,10.0,0,2,1,1.24,3.94038400754,0
4,0,0,1.0,1,8,2.0,4.0,4.0,12,0,1,0.0,1,30,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0.0,3.05071817366,0
1,100,100,1.0,0,3,1.0,1.0,2.0,14,35.0,2,20.0,2,30,2,21,21,115,32,87.0,9.0,8.0,9.0,9.0,9.0,8.0,0,1,1,0.92,3.41921092274,0
1,100,100,1.0,0,4,1.0,1.0,2.0,18,40.0,2,19.0,2,30,16,19,33,34,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,2.41532399817,0
3,83,50,1.0,1,2,1.0,1.0,1.0,17,10.0,1,0.0,3,30,13,16,23,23,7,89.0,10.0,9.0,10.0,9.0,9.0,9.0,0,0,1,0.93,0.9117423052,0
4,0,0,1.0,0,2,1.0,1.0,1.0,11,0,1,0.0,2,30,0,0,0,275,6,100.0,9.0,10.0,10.0,10.0,9.0,9.0,0,0,1,0.42,2.8311615962,0
1,100,100,2.0,1,2,1.5,1.0,1.0,15,15.0,1,0.0,2,7,3,3,5,223,63,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,2,4.1,0.904709593671,1
2,83,100,1.0,1,2,1.0,0.0,1.0,9,0,1,0.0,2,15,0,21,34,34,20,88.0,10.0,8.0,10.0,9.0,8.0,9.0,0,1,1,0.84,2.85332392781,1
3,70,89,1.0,1,2,1.0,1.0,1.0,8,40.0,2,35.0,1,30,0,0,0,19,11,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,1,1.45,1.84660748474,0
2,90,13,2.0,1,6,1.0,3.0,3.0,10,50.0,1,0.0,1,30,0,15,15,15,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,2,0.16,3.69200667928,0
1,100,100,2.0,1,2,1.0,1.0,1.0,18,0,1,0.0,2,30,6,23,53,53,4,100.0,10.0,10.0,10.0,10.0,9.0,10.0,1,0,2,4.0,3.48503961617,0
3,100,100,1.0,0,2,1.0,1.0,1.0,15,25.0,0,0.0,3,30,0,0,1,121,13,97.0,9.0,10.0,10.0,10.0,10.0,10.0,0,1,1,1.04,2.17945962964,0
1,100,100,11.0,1,2,1.0,1.0,1.0,13,35.0,1,0.0,2,30,4,4,4,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,9,0.0,2.99007608254,0
2,100,90,1.0,0,2,1.0,1.0,1.0,11,50.0,1,0.0,2,30,6,32,62,152,4,100.0,10.0,10.0,10.0,10.0,10.0,9.0,0,0,1,2.07,0.972938441323,0
1,100,79,2.0,1,2,1.0,1.0,1.0,20,10.0,1,0.0,2,30,14,29,46,261,8,94.0,9.0,9.0,10.0,10.0,9.0,9.0,0,0,2,1.57,0.915068922622,1
2,100,0,2.0,0,4,2.0,3.0,6.0,14,69.0,2,50.0,28,30,18,41,41,174,3,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,1,0.23,2.68278876733,0
4,0,0,1.0,0,4,1.0,2.0,2.0,11,10.0,2,15.0,4,30,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,3.01768879851,0
2,100,100,2.0,0,2,1.0,1.0,1.0,11,45.0,1,0.0,2,30,0,0,0,0,5,92.0,9.0,9.0,9.0,10.0,10.0,9.0,0,1,2,2.08,0.775243181315,0
3,60,70,1.0,0,4,1.0,4.0,4.0,11,60.0,6,0.0,3,23,21,47,73,348,10,98.0,9.0,10.0,10.0,10.0,9.0,9.0,0,1,1,0.84,2.1478132,0
4,0,0,1.0,1,5,1.0,3.0,4.0,11,50.0,4,20.0,5,30,0,0,0,197,2,90.0,8.0,9.0,9.0,10.0,8.0,8.0,0,2,1,0.09,3.69101318655,0
1,100,100,1.0,1,2,1.0,1.0,2.0,14,20.0,1,0.0,5,30,13,39,69,69,5,92.0,9.0,9.0,10.0,9.0,9.0,10.0,1,0,1,0.33,2.03961168495,0
2,97,57,5.0,1,2,1.0,1.0,2.0,7,0,1,75.0,1,30,2,32,62,337,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,4,0.0,1.20658335095,0
2,90,82,1.0,0,2,1.0,1.0,1.0,15,40.0,1,19.0,2,30,18,46,76,351,51,95.0,10.0,10.0,9.0,10.0,10.0,9.0,0,2,1,3.21,2.40960200901,0
2,90,100,1.0,1,3,1.0,1.0,1.0,11,50.0,1,30.0,3,21,30,60,90,365,13,90.0,10.0,10.0,9.0,9.0,9.0,9.0,0,1,1,0.33,1.81317892031,0
2,100,100,1.0,0,2,1.0,1.0,1.0,14,0,1,0.0,2,30,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,2.08502695176,0
3,100,100,1.0,1,2,1.0,0.0,1.0,15,20.0,0,0.0,2,30,5,5,5,181,12,90.0,9.0,9.0,9.0,10.0,10.0,8.0,0,1,1,2.32,1.1256068735,0
3,75,0,1.0,1,4,1.0,2.0,4.0,15,75.0,1,0.0,5,21,17,34,35,35,2,80.0,8.0,10.0,9.0,10.0,10.0,10.0,0,2,1,0.18,1.46460908893,0
1,100,100,133.0,1,4,1.5,2.0,2.0,20,40.0,2,40.0,3,30,17,46,46,46,29,89.0,9.0,8.0,9.0,9.0,10.0,9.0,1,2,128,1.18,0.342612942577,0
2,100,67,1.0,1,4,1.0,2.0,2.0,15,35.0,2,15.0,1,30,19,49,79,147,17,94.0,10.0,10.0,10.0,10.0,9.0,9.0,0,1,1,3.59,3.95079267936,0
2,100,0,2.0,0,4,1.0,2.0,2.0,15,0,4,83.0,2,30,15,34,59,334,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,2,0.0,0.505627228633,0
1,100,100,1.0,1,2,1.0,1.0,1.0,11,50.0,1,0.0,2,30,0,0,0,0,3,100.0,10.0,10.0,10.0,10.0,9.0,9.0,0,1,1,0.99,1.9976122367,0
2,100,73,1.0,0,2,1.0,1.0,1.0,12,20.0,1,0.0,1,30,0,1,12,204,13,92.0,10.0,10.0,10.0,10.0,9.0,9.0,0,0,1,1.99,1.57283387458,0
1,100,88,4.0,0,2,1.0,1.0,2.0,21,25.0,1,0.0,1,30,30,47,65,340,10,90.0,9.0,9.0,10.0,10.0,9.0,9.0,0,0,1,1.06,5.73491081075,0
4,0,0,1.0,1,2,1.0,1.0,1.0,10,25.0,1,0.0,5,30,0,0,0,0,21,93.0,9.0,9.0,9.0,9.0,10.0,9.0,0,1,1,0.45,0.351601461856,0
1,100,96,1.0,1,4,1.0,1.0,4.0,22,39.0,2,39.0,1,30,0,4,21,111,2,80.0,9.0,6.0,9.0,10.0,10.0,8.0,0,2,1,1.5,0.869700593965,0
1,100,100,1.0,1,2,1.0,1.0,1.0,20,50.0,1,0.0,7,21,5,22,22,22,1,80.0,8.0,10.0,10.0,10.0,10.0,8.0,0,2,1,0.61,0.496572502801,0
1,100,100,1.0,0,2,1.5,1.0,1.0,11,0,1,0.0,1,30,0,0,0,0,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,1,1.0,3.78539448452,1
2,100,70,1.0,1,2,1.5,0.0,1.0,10,15.0,1,0.0,1,30,8,16,26,92,11,96.0,10.0,9.0,10.0,10.0,10.0,10.0,0,0,1,0.73,0.144595091692,0
3,90,100,1.0,1,2,1.5,1.0,1.0,18,90.0,2,25.0,2,30,3,12,22,82,29,95.0,10.0,9.0,10.0,10.0,10.0,9.0,0,2,1,2.14,1.82679732613,0
1,100,46,1.0,0,4,1.0,1.0,2.0,13,10.0,2,20.0,1,10,23,48,78,353,10,93.0,10.0,10.0,10.0,10.0,9.0,8.0,0,0,1,1.52,4.17286152891,0
4,0,0,2.0,1,4,1.0,1.0,2.0,1,0,3,0.0,1,30,27,57,87,362,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0.0,2.46284821435,0
3,80,100,1.0,0,2,1.0,1.0,1.0,14,0,1,0.0,2,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,1,0.0,3.92296190141,1
2,100,100,1.0,1,4,1.0,3.0,4.0,18,45.0,4,25.0,2,30,15,15,15,199,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,1,0.52,3.40025950315,0
1,100,100,1.0,1,3,1.5,1.0,2.0,14,35.0,1,12.0,2,30,0,0,6,21,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0.0,2.20157701003,0
4,0,0,1.0,0,2,1.0,1.0,1.0,9,0,1,0.0,4,30,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,3.14177692445,0
3,100,73,1.0,0,2,1.0,1.0,1.0,15,10.0,1,20.0,2,21,0,0,0,213,104,97.0,10.0,10.0,10.0,10.0,10.0,9.0,0,2,1,2.24,0.839111285442,0
1,99,100,166.0,1,2,1.0,1.0,1.0,12,39.0,1,0.0,2,30,12,12,12,12,2,90.0,10.0,10.0,8.0,9.0,9.0,7.0,1,1,156,1.15,3.06371102943,0
