,bathrooms,accommodates,distance_to_dam,bedrooms,review_scores_location,review_scores_communication,reviews_per_month,review_scores_checkin,beds,review_scores_value
5126,1.0,4,2.983,2.0,8.0,9.0,0.82,9.0,2.0,9.0
13153,1.0,4,2.584,2.0,8.0,10.0,2.31,10.0,2.0,9.0
10130,1.0,2,1.658,1.0,9.0,10.0,0.86,10.0,1.0,9.0
8796,1.0,2,2.403,1.0,9.0,10.0,1.78,10.0,1.0,10.0
1436,1.0,2,1.24,1.0,0.0,0.0,0.0,0.0,1.0,0.0
6798,1.0,2,2.081,1.0,10.0,10.0,4.53,10.0,1.0,9.0
8262,1.0,2,2.298,1.0,10.0,10.0,0.19,10.0,1.0,10.0
7949,1.0,2,3.621,1.0,9.0,10.0,0.52,10.0,1.0,10.0
10666,1.0,4,1.372,2.0,0.0,0.0,0.0,0.0,2.0,0.0
10680,2.0,4,1.44,2.0,9.0,9.0,1.47,10.0,4.0,9.0
13515,1.5,2,4.412,1.0,8.0,9.0,1.41,9.0,1.0,7.0
4632,1.0,6,1.392,2.0,0.0,0.0,0.0,0.0,4.0,0.0
6165,1.0,2,9.465,1.0,10.0,10.0,0.1,10.0,1.0,10.0
2298,1.5,2,1.182,1.0,10.0,10.0,1.16,10.0,1.0,9.0
8281,1.0,3,3.424,2.0,10.0,10.0,0.13,10.0,3.0,10.0
3613,2.0,4,3.001,4.0,10.0,10.0,1.36,10.0,4.0,10.0
264,1.5,2,4.205,1.0,9.0,10.0,3.93,9.0,1.0,9.0
1797,1.5,4,1.139,2.0,10.0,9.0,2.25,8.0,2.0,9.0
6426,1.5,2,1.908,1.0,9.0,10.0,0.85,10.0,1.0,9.0
778,1.0,2,3.717,1.0,7.0,7.0,3.0,5.0,1.0,6.0
5852,1.0,4,3.843,3.0,9.0,10.0,1.02,10.0,3.0,9.0
12854,1.0,4,3.072,2.0,9.0,9.0,0.92,9.0,2.0,9.0
9854,1.0,2,2.604,1.0,0.0,0.0,0.0,0.0,2.0,0.0
3234,1.0,2,3.079,1.0,10.0,10.0,2.86,10.0,1.0,10.0
10613,1.0,2,2.979,1.0,10.0,10.0,0.57,10.0,1.0,9.0
12030,1.0,2,2.54,1.0,10.0,10.0,1.89,10.0,1.0,9.0
10041,1.5,4,5.616,2.0,9.0,10.0,0.93,10.0,3.0,9.0
9590,1.0,2,3.553,1.0,0.0,0.0,0.0,0.0,1.0,0.0
5746,1.0,2,2.102,1.0,9.0,10.0,0.87,9.0,1.0,9.0
12971,1.0,2,2.766,1.0,8.0,9.0,1.42,9.0,1.0,8.0
11145,1.0,2,2.36,1.0,9.0,9.0,0.24,10.0,2.0,9.0
9015,1.5,6,2.391,4.0,0.0,0.0,0.0,0.0,4.0,0.0
7695,1.0,3,2.648,1.0,9.0,10.0,5.97,10.0,3.0,9.0
5541,1.0,2,2.845,1.0,0.0,0.0,0.0,0.0,2.0,0.0
10111,1.0,2,2.276,1.0,9.0,9.0,0.05,10.0,1.0,8.0
5635,1.0,2,2.474,1.0,10.0,10.0,1.07,9.0,1.0,9.0
9153,1.0,2,2.247,1.0,0.0,0.0,0.0,0.0,1.0,0.0
10153,1.0,3,1.575,2.0,0.0,0.0,0.0,0.0,3.0,0.0
13788,1.5,4,7.526,1.0,9.0,10.0,3.52,10.0,3.0,9.0
12935,1.0,2,2.995,1.0,8.0,10.0,0.51,10.0,1.0,8.0
12775,1.0,2,3.647,0.0,8.0,10.0,5.24,10.0,1.0,9.0
8783,1.0,2,2.562,1.0,0.0,0.0,0.0,0.0,1.0,0.0
10400,1.0,2,1.5,1.0,10.0,10.0,0.69,10.0,1.0,9.0
3211,1.0,2,3.074,1.0,7.0,10.0,0.39,9.0,1.0,9.0
5000,1.0,2,1.942,1.0,9.0,10.0,0.51,10.0,1.0,9.0
4906,1.5,4,0.947,4.0,9.0,10.0,0.47,8.0,4.0,9.0
7339,1.0,2,3.146,1.0,10.0,10.0,0.32,10.0,1.0,9.0
458,1.5,2,2.709,1.0,9.0,10.0,0.33,10.0,1.0,9.0
11832,1.0,4,1.478,1.0,10.0,10.0,5.15,9.0,2.0,9.0
1269,1.0,2,0.264,1.0,10.0,10.0,4.36,10.0,1.0,9.0
1943,1.0,3,0.249,1.0,10.0,10.0,1.0,10.0,3.0,10.0
9070,1.0,2,3.436,1.0,0.0,0.0,0.0,0.0,1.0,0.0
5516,1.0,2,2.65,1.0,9.0,9.0,1.09,9.0,1.0,9.0
4824,1.0,3,2.163,1.0,9.0,10.0,0.76,9.0,1.0,9.0
13455,1.0,2,3.822,1.0,8.0,10.0,0.24,9.0,1.0,9.0
6433,1.0,2,1.9,2.0,10.0,10.0,0.85,10.0,1.0,9.0
3692,0.0,2,1.634,1.0,10.0,10.0,0.54,10.0,1.0,9.0
13246,1.0,2,4.319,1.0,8.0,10.0,3.33,10.0,1.0,9.0
2277,1.5,4,1.088,1.0,0.0,0.0,0.0,0.0,1.0,0.0
7277,1.0,2,7.055,0.0,7.0,9.0,1.41,10.0,1.0,8.0
12514,1.0,4,2.973,2.0,9.0,10.0,0.48,10.0,3.0,9.0
6317,1.0,2,2.436,1.0,9.0,10.0,0.63,10.0,1.0,9.0
1259,1.0,2,0.285,1.0,10.0,10.0,6.75,10.0,1.0,9.0
1662,2.0,4,0.773,2.0,10.0,10.0,0.96,10.0,2.0,10.0
1222,1.0,2,1.186,1.0,10.0,10.0,0.19,10.0,1.0,10.0
10579,1.0,2,3.197,1.0,9.0,10.0,0.73,10.0,1.0,10.0
7573,1.0,4,3.166,2.0,9.0,10.0,4.46,10.0,4.0,9.0
1366,1.0,2,1.046,1.0,8.0,10.0,0.38,10.0,1.0,8.0
3682,1.0,3,0.818,1.0,10.0,10.0,3.55,10.0,3.0,10.0
13087,1.0,2,3.301,0.0,0.0,0.0,0.0,0.0,1.0,0.0
12770,1.0,4,3.098,2.0,9.0,10.0,0.65,10.0,2.0,9.0
342,1.0,6,4.188,3.0,9.0,9.0,1.71,8.0,3.0,9.0
6932,1.0,3,1.686,1.0,9.0,10.0,0.55,10.0,1.0,9.0
11594,1.0,4,2.904,2.0,0.0,0.0,0.0,0.0,2.0,0.0
3629,1.0,2,3.161,1.0,9.0,10.0,0.59,10.0,1.0,8.0
10167,1.0,4,2.837,2.0,10.0,9.0,4.05,9.0,2.0,10.0
4390,1.0,2,0.814,1.0,0.0,0.0,0.0,0.0,1.0,0.0
5601,1.0,2,1.919,1.0,10.0,10.0,1.52,10.0,1.0,10.0
1342,1.0,2,1.05,1.0,10.0,10.0,3.61,9.0,2.0,9.0
4198,1.5,2,1.538,1.0,10.0,10.0,0.97,9.0,1.0,9.0
4451,1.0,2,2.463,1.0,0.0,0.0,0.0,0.0,1.0,0.0
5263,1.0,2,2.126,1.0,10.0,10.0,0.41,10.0,1.0,10.0
1075,1.0,2,4.673,1.0,9.0,10.0,3.99,10.0,2.0,9.0
9383,2.0,5,3.359,4.0,9.0,10.0,0.21,10.0,6.0,8.0
10316,1.0,4,2.8,1.0,9.0,10.0,0.39,10.0,4.0,10.0
9585,1.0,4,2.339,2.0,10.0,10.0,2.92,10.0,3.0,10.0
3792,1.5,4,0.97,2.0,10.0,10.0,0.19,10.0,3.0,10.0
5096,1.5,2,2.122,1.0,10.0,10.0,0.24,10.0,1.0,9.0
11405,1.0,2,1.673,0.0,9.0,9.0,3.57,9.0,1.0,9.0
12053,1.0,4,1.815,2.0,6.0,6.0,0.59,6.0,2.0,4.0
6481,1.0,2,1.273,1.0,10.0,10.0,0.55,10.0,1.0,10.0
9970,1.0,2,5.428,1.0,10.0,10.0,0.62,10.0,1.0,10.0
2021,1.0,4,1.136,2.0,10.0,10.0,1.7,10.0,2.0,9.0
510,1.0,4,3.964,3.0,9.0,10.0,0.67,10.0,4.0,9.0
13839,1.0,2,5.96,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2062,1.5,4,0.365,2.0,10.0,10.0,0.63,9.0,3.0,9.0
49,1.0,2,8.233,0.0,9.0,10.0,1.92,10.0,1.0,9.0
6820,1.0,2,1.888,1.0,10.0,10.0,1.0,10.0,1.0,8.0
7793,1.0,2,1.938,1.0,10.0,10.0,3.0,10.0,1.0,9.0
11307,1.0,2,2.236,1.0,8.0,9.0,0.48,10.0,1.0,9.0
8391,1.0,2,1.604,1.0,10.0,10.0,0.56,10.0,1.0,10.0
11937,1.0,2,3.126,1.0,9.0,10.0,1.25,10.0,1.0,9.0
11321,1.0,4,1.711,3.0,9.0,9.0,0.77,10.0,3.0,8.0
12818,1.0,2,2.873,1.0,10.0,10.0,0.07,10.0,1.0,10.0
11023,1.0,2,1.453,1.0,10.0,10.0,0.22,10.0,1.0,9.0
8646,1.0,1,3.118,1.0,10.0,10.0,1.46,10.0,1.0,10.0
8126,1.0,2,1.909,1.0,10.0,10.0,0.14,10.0,1.0,10.0
5109,1.0,2,2.14,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7897,1.0,4,3.127,3.0,9.0,10.0,0.95,10.0,3.0,9.0
179,1.0,2,4.762,1.0,5.0,5.0,1.65,5.0,1.0,4.0
9430,1.0,2,3.639,1.0,8.0,10.0,1.0,10.0,1.0,10.0
38,1.0,2,7.392,1.0,0.0,0.0,0.0,0.0,1.0,0.0
13706,1.0,2,6.781,1.0,9.0,10.0,5.55,10.0,1.0,10.0
9139,1.0,2,4.023,1.0,9.0,10.0,0.12,10.0,1.0,9.0
13758,1.0,2,7.636,1.0,9.0,10.0,2.63,10.0,2.0,9.0
5869,1.0,5,3.682,4.0,9.0,10.0,0.28,10.0,6.0,10.0
65,1.0,4,8.464,1.0,10.0,10.0,3.42,10.0,2.0,9.0
9587,1.0,4,4.822,1.0,9.0,10.0,1.48,10.0,1.0,9.0
12751,1.0,2,2.52,1.0,8.0,10.0,0.93,10.0,1.0,8.0
10915,1.0,2,2.338,1.0,10.0,10.0,4.65,10.0,1.0,9.0
5167,1.0,4,2.632,2.0,9.0,10.0,0.9,10.0,2.0,9.0
10957,1.0,2,2.993,1.0,8.0,10.0,0.85,10.0,1.0,9.0
446,1.5,5,1.501,3.0,10.0,10.0,0.66,10.0,3.0,10.0
9047,1.0,2,1.944,1.0,10.0,10.0,1.05,10.0,1.0,9.0
2885,1.0,2,0.317,1.0,10.0,10.0,0.49,10.0,1.0,8.0
9564,1.5,4,3.688,2.0,10.0,10.0,0.88,10.0,2.0,10.0
2932,1.0,2,0.97,1.0,9.0,9.0,0.78,9.0,2.0,8.0
1816,1.0,2,0.899,1.0,10.0,10.0,3.68,10.0,1.0,10.0
11083,1.0,2,2.62,1.0,8.0,10.0,0.87,9.0,1.0,8.0
1550,1.0,2,0.35,1.0,10.0,10.0,0.74,10.0,1.0,10.0
3733,1.0,2,2.054,0.0,9.0,10.0,4.07,10.0,1.0,9.0
6536,1.0,5,2.546,3.0,10.0,10.0,0.25,10.0,5.0,10.0
6546,1.0,2,1.837,1.0,9.0,10.0,0.07,10.0,1.0,9.0
8619,1.0,4,1.859,1.0,10.0,10.0,1.79,9.0,2.0,9.0
8271,1.0,2,1.909,0.0,9.0,10.0,3.89,10.0,2.0,8.0
8865,1.0,4,3.124,3.0,0.0,0.0,0.0,0.0,3.0,0.0
9667,1.0,3,2.285,2.0,10.0,10.0,0.51,10.0,2.0,10.0
11078,1.0,2,2.909,1.0,9.0,10.0,5.16,10.0,1.0,9.0
9345,1.0,1,3.855,1.0,9.0,9.0,1.13,9.0,1.0,9.0
9324,1.5,4,2.251,1.0,10.0,9.0,1.37,9.0,2.0,8.0
3967,1.0,2,0.574,1.0,10.0,10.0,0.58,10.0,1.0,10.0
4565,1.0,2,0.533,0.0,10.0,10.0,0.66,10.0,1.0,10.0
8621,2.0,8,2.206,5.0,10.0,10.0,0.57,10.0,7.0,10.0
6739,1.5,4,1.626,2.0,10.0,10.0,0.93,10.0,2.0,10.0
673,1.0,2,2.216,1.0,8.0,10.0,0.27,10.0,1.0,9.0
7422,1.5,4,2.009,2.0,0.0,0.0,0.0,0.0,3.0,0.0
9722,1.0,4,3.252,2.0,10.0,10.0,1.0,10.0,4.0,10.0
5966,1.0,2,3.962,1.0,0.0,0.0,0.0,0.0,1.0,0.0
13129,1.0,2,2.513,1.0,9.0,10.0,0.49,9.0,1.0,10.0
6759,1.0,2,1.406,1.0,9.0,10.0,0.84,10.0,1.0,9.0
12461,1.0,2,2.032,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2990,1.5,2,3.104,1.0,9.0,10.0,0.49,9.0,1.0,9.0
9311,1.0,2,3.553,1.0,10.0,10.0,0.46,10.0,1.0,9.0
13599,1.5,2,3.523,1.0,10.0,10.0,0.31,10.0,2.0,10.0
6579,1.5,2,2.105,1.0,0.0,0.0,0.0,0.0,1.0,0.0
4446,1.0,4,0.817,0.0,10.0,10.0,2.76,10.0,3.0,9.0
3218,1.0,2,1.183,1.0,10.0,10.0,0.11,10.0,2.0,9.0
12524,1.0,1,1.886,1.0,10.0,9.0,0.95,10.0,1.0,9.0
8346,1.0,2,3.483,1.0,10.0,10.0,1.24,10.0,2.0,10.0
7021,1.0,2,1.47,1.0,0.0,0.0,0.0,0.0,1.0,0.0
903,2.5,4,7.336,8.0,0.0,0.0,0.0,0.0,4.0,0.0
5328,1.5,4,2.075,2.0,0.0,0.0,0.0,0.0,2.0,0.0
10560,1.0,2,2.154,1.0,0.0,0.0,0.0,0.0,1.0,0.0
13430,0.5,2,3.757,1.0,8.0,10.0,1.9,10.0,1.0,9.0
9798,1.0,4,3.524,2.0,9.0,10.0,0.93,10.0,2.0,10.0
6039,1.5,6,3.957,4.0,0.0,0.0,0.0,0.0,6.0,0.0
12897,1.0,4,2.235,2.0,10.0,10.0,1.0,10.0,2.0,8.0
832,1.0,2,7.2,1.0,9.0,9.0,2.0,9.0,1.0,9.0
7647,1.0,2,2.289,1.0,8.0,10.0,0.16,10.0,1.0,8.0
1151,1.5,2,1.136,1.0,10.0,10.0,0.52,10.0,1.0,10.0
4028,1.0,4,1.048,3.0,0.0,0.0,0.0,0.0,5.0,0.0
11654,1.0,4,2.668,1.0,9.0,10.0,3.87,10.0,2.0,9.0
1872,1.0,2,1.185,1.0,10.0,9.0,0.78,10.0,1.0,9.0
11380,1.0,2,2.256,1.0,10.0,10.0,1.0,10.0,1.0,8.0
4205,1.0,4,1.053,1.0,0.0,0.0,0.02,0.0,2.0,0.0
8116,1.5,4,1.829,2.0,10.0,10.0,1.28,10.0,2.0,10.0
7391,1.0,4,2.294,2.0,8.0,10.0,0.57,10.0,2.0,8.0
5356,1.5,4,3.003,1.0,0.0,0.0,0.0,0.0,1.0,0.0
12224,1.0,3,2.283,1.0,9.0,10.0,1.31,10.0,1.0,9.0
5910,1.0,4,3.423,2.0,10.0,10.0,0.39,10.0,2.0,10.0
12740,1.0,4,3.709,2.0,9.0,10.0,0.98,10.0,2.0,10.0
11897,2.0,4,1.454,4.0,0.0,0.0,0.0,0.0,6.0,0.0
12233,1.0,2,1.834,1.0,8.0,8.0,2.21,9.0,1.0,8.0
929,1.0,4,5.874,1.0,9.0,9.0,2.73,9.0,4.0,8.0
886,1.0,4,5.877,2.0,9.0,10.0,2.0,9.0,4.0,10.0
1496,1.0,3,1.142,1.0,10.0,10.0,2.04,10.0,1.0,9.0
1132,1.0,4,1.069,1.0,10.0,10.0,3.0,9.0,3.0,9.0
1387,2.0,4,0.396,2.0,10.0,10.0,1.61,10.0,2.0,10.0
3499,1.0,2,3.038,1.0,9.0,10.0,0.28,10.0,1.0,9.0
87,1.0,4,5.613,1.0,9.0,9.0,1.81,9.0,4.0,9.0
7536,1.0,2,3.149,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1483,1.0,2,0.923,1.0,10.0,10.0,0.45,10.0,1.0,9.0
6326,1.0,2,1.291,1.0,9.0,10.0,2.68,10.0,2.0,10.0
1969,0.5,2,0.749,1.0,7.0,9.0,2.73,9.0,1.0,8.0
8021,1.0,4,2.291,1.0,9.0,9.0,3.08,9.0,2.0,8.0
7413,1.0,2,1.831,1.0,0.0,0.0,0.0,0.0,1.0,0.0
10354,1.0,2,2.437,1.0,0.0,0.0,0.0,0.0,1.0,0.0
143,1.0,4,4.499,2.0,0.0,0.0,0.0,0.0,4.0,0.0
4043,1.0,2,0.592,1.0,10.0,10.0,1.0,10.0,1.0,10.0
1206,1.0,4,1.174,2.0,0.0,0.0,0.0,0.0,2.0,0.0
13325,1.5,3,5.031,1.0,0.0,0.0,0.0,0.0,1.0,0.0
5107,1.0,4,2.031,1.0,9.0,9.0,1.14,9.0,2.0,8.0
6054,1.0,4,3.25,3.0,9.0,10.0,0.95,10.0,5.0,9.0
12715,1.0,3,2.75,1.0,10.0,10.0,2.78,10.0,2.0,9.0
1297,1.0,2,0.651,1.0,0.0,0.0,0.0,0.0,1.0,0.0
5970,1.0,2,3.576,1.0,10.0,10.0,2.45,10.0,1.0,9.0
12719,1.0,2,2.834,1.0,10.0,10.0,0.17,10.0,2.0,10.0
1889,2.0,4,1.138,4.0,10.0,10.0,0.94,10.0,4.0,10.0
4523,1.0,2,1.457,1.0,0.0,0.0,0.0,0.0,1.0,0.0
10797,2.0,6,2.038,4.0,10.0,10.0,0.44,10.0,4.0,10.0
11410,1.0,2,2.366,1.0,0.0,0.0,0.0,0.0,1.0,0.0
4269,1.0,2,0.555,1.0,10.0,10.0,1.48,10.0,1.0,10.0
5636,1.0,2,2.961,1.0,9.0,10.0,1.84,10.0,1.0,10.0
943,1.0,2,8.508,1.0,0.0,0.0,0.14,0.0,1.0,0.0
6087,1.0,2,4.021,0.0,9.0,9.0,2.63,8.0,1.0,8.0
2462,1.0,2,1.007,1.0,10.0,10.0,1.18,10.0,1.0,9.0
8082,2.0,8,3.14,4.0,10.0,10.0,0.26,10.0,8.0,10.0
1823,1.0,4,0.58,1.0,0.0,0.0,0.0,0.0,2.0,0.0
7537,1.0,2,2.314,1.0,9.0,10.0,0.82,10.0,1.0,9.0
12392,1.0,2,2.857,1.0,9.0,10.0,1.06,10.0,1.0,10.0
1053,1.0,2,5.726,1.0,9.0,10.0,1.19,10.0,1.0,9.0
4479,1.0,2,1.623,1.0,0.0,0.0,0.0,0.0,1.0,0.0
745,0.0,4,1.834,1.0,0.0,0.0,0.0,0.0,4.0,0.0
13753,1.0,4,7.763,0.0,9.0,10.0,0.51,10.0,3.0,8.0
8309,1.0,4,2.544,2.0,9.0,10.0,1.06,10.0,3.0,9.0
12601,1.0,4,2.291,2.0,9.0,10.0,0.43,10.0,2.0,10.0
12837,1.0,4,2.213,1.0,9.0,10.0,1.26,10.0,2.0,9.0
10793,1.0,2,1.878,1.0,9.0,9.0,6.47,10.0,1.0,9.0
9320,1.0,2,3.456,1.0,9.0,10.0,2.4,10.0,2.0,9.0
1843,1.0,4,0.338,1.0,9.0,8.0,0.52,8.0,3.0,8.0
6922,1.0,4,2.139,1.0,10.0,10.0,1.77,10.0,4.0,9.0
4540,1.0,5,1.345,1.0,8.0,10.0,2.54,10.0,3.0,8.0
12938,1.5,2,2.308,1.0,9.0,10.0,0.38,10.0,1.0,9.0
7346,1.0,2,2.075,1.0,10.0,10.0,5.48,9.0,1.0,9.0
2295,1.0,2,0.918,1.0,0.0,0.0,1.0,0.0,1.0,0.0
9989,1.0,2,4.415,1.0,8.0,10.0,0.1,6.0,1.0,8.0
5855,1.0,4,3.923,2.0,9.0,9.0,2.04,10.0,3.0,9.0
3699,1.0,2,2.035,1.0,9.0,10.0,4.37,10.0,1.0,9.0
10033,1.0,3,5.343,2.0,0.0,0.0,0.0,0.0,2.0,0.0
2717,1.0,2,0.704,1.0,10.0,9.0,1.04,9.0,1.0,8.0
7408,1.0,2,2.491,1.0,9.0,10.0,0.6,10.0,1.0,9.0
9766,1.0,2,3.709,1.0,0.0,0.0,0.35,0.0,2.0,0.0
7986,1.0,2,2.101,1.0,0.0,0.0,0.0,0.0,1.0,0.0
8849,1.0,2,2.087,1.0,9.0,10.0,2.14,10.0,1.0,10.0
10534,1.0,2,2.131,1.0,9.0,10.0,2.98,9.0,1.0,9.0
2547,1.0,2,0.304,1.0,10.0,9.0,0.8,10.0,1.0,9.0
7631,1.0,4,2.472,1.0,9.0,10.0,0.85,10.0,1.0,9.0
1851,1.0,2,1.599,1.0,10.0,10.0,6.09,10.0,1.0,10.0
12542,1.0,2,2.672,1.0,9.0,10.0,0.42,10.0,1.0,9.0
11011,1.0,3,1.44,1.0,10.0,10.0,5.16,10.0,2.0,10.0
10509,1.0,2,2.719,1.0,9.0,10.0,1.55,10.0,2.0,10.0
10626,1.0,2,2.959,1.0,9.0,10.0,1.23,10.0,1.0,9.0
1042,1.0,2,7.152,1.0,10.0,9.0,2.32,10.0,1.0,10.0
5373,1.0,2,2.869,1.0,9.0,10.0,0.15,10.0,1.0,9.0
12525,1.0,2,2.415,1.0,0.0,0.0,0.0,0.0,1.0,0.0
7675,1.0,2,3.706,1.0,0.0,0.0,0.0,0.0,1.0,0.0
3187,1.0,4,2.847,2.0,10.0,10.0,0.39,10.0,2.0,10.0
8948,1.5,2,2.256,1.0,10.0,10.0,1.03,10.0,1.0,8.0
6816,1.5,4,1.766,1.0,9.0,9.0,0.28,10.0,2.0,10.0
8624,1.0,2,2.288,1.0,0.0,0.0,0.0,0.0,1.0,0.0
7341,1.5,6,3.542,2.0,10.0,10.0,0.31,10.0,2.0,10.0
8078,1.0,2,1.764,0.0,10.0,10.0,0.52,10.0,1.0,10.0
5642,1.0,2,2.465,1.0,10.0,10.0,0.33,10.0,1.0,10.0
12596,1.0,2,2.885,1.0,8.0,8.0,0.21,8.0,1.0,6.0
4468,1.0,2,1.671,1.0,10.0,10.0,0.8,10.0,1.0,10.0
8141,1.0,3,2.377,2.0,8.0,10.0,0.37,10.0,1.0,9.0
4115,1.0,2,1.768,1.0,10.0,10.0,1.0,10.0,1.0,10.0
8179,1.0,2,2.461,1.0,9.0,9.0,1.91,10.0,1.0,9.0
4391,1.0,4,1.031,2.0,10.0,10.0,1.21,10.0,2.0,10.0
6221,1.0,3,10.0,2.0,8.0,10.0,0.58,8.0,2.0,8.0
5854,1.0,2,3.872,1.0,9.0,9.0,0.89,9.0,1.0,10.0
8569,1.5,4,1.812,2.0,10.0,10.0,4.24,10.0,2.0,9.0
13611,1.0,2,3.37,1.0,9.0,10.0,3.64,10.0,1.0,9.0
1177,1.0,3,0.932,0.0,10.0,10.0,4.13,10.0,3.0,9.0
7098,1.0,2,1.843,1.0,9.0,9.0,0.31,10.0,1.0,9.0
10502,1.5,6,1.443,3.0,10.0,10.0,0.83,10.0,3.0,9.0
5201,1.0,2,2.597,1.0,9.0,10.0,1.18,10.0,1.0,9.0
6038,1.0,2,3.895,1.0,9.0,10.0,2.05,9.0,1.0,9.0
2971,1.0,2,2.871,1.0,9.0,10.0,2.79,10.0,1.0,8.0
8080,1.0,2,3.816,1.0,0.0,0.0,0.0,0.0,1.0,0.0
7109,1.5,2,1.545,1.0,8.0,9.0,1.01,9.0,1.0,9.0
13075,1.0,2,2.29,1.0,8.0,10.0,1.14,10.0,1.0,9.0
11916,1.0,6,1.69,2.0,10.0,9.0,4.21,9.0,3.0,9.0
6838,1.0,2,1.745,1.0,9.0,10.0,2.46,10.0,1.0,9.0
4622,1.0,2,1.273,1.0,10.0,9.0,1.48,10.0,1.0,9.0
3648,1.0,5,3.561,2.0,8.0,10.0,2.5,10.0,3.0,8.0
5765,1.5,2,2.425,1.0,10.0,10.0,0.42,10.0,1.0,9.0
10121,1.0,3,2.82,2.0,9.0,9.0,0.19,9.0,2.0,8.0
631,2.0,5,3.984,3.0,10.0,10.0,0.09,10.0,6.0,10.0
2216,1.0,3,1.16,2.0,0.0,0.0,0.0,0.0,3.0,0.0
12519,1.0,4,1.441,2.0,10.0,10.0,3.0,10.0,2.0,10.0
6245,1.0,2,1.748,1.0,10.0,10.0,0.47,10.0,1.0,10.0
7028,1.0,2,1.271,1.0,10.0,10.0,0.91,10.0,1.0,9.0
3383,1.0,2,2.843,0.0,10.0,10.0,2.0,10.0,1.0,10.0
838,2.0,6,7.394,4.0,8.0,10.0,0.5,10.0,7.0,9.0
4445,1.0,4,1.24,1.0,10.0,10.0,1.68,10.0,2.0,10.0
11169,1.0,2,2.923,1.0,10.0,10.0,2.68,10.0,1.0,10.0
4191,1.0,4,0.651,2.0,10.0,9.0,4.6,9.0,2.0,9.0
8081,1.0,2,2.694,1.0,9.0,10.0,0.16,10.0,2.0,8.0
282,1.0,4,3.488,1.0,8.0,9.0,0.89,9.0,2.0,9.0
11312,1.0,1,2.361,1.0,9.0,10.0,0.93,10.0,1.0,9.0
6401,1.0,2,1.857,1.0,10.0,10.0,0.48,10.0,1.0,10.0
6955,1.0,2,2.045,1.0,10.0,10.0,1.36,10.0,1.0,10.0
6104,1.0,2,3.755,1.0,8.0,10.0,1.0,10.0,1.0,8.0
11688,1.0,2,1.909,1.0,9.0,10.0,3.02,10.0,1.0,9.0
12293,1.5,4,1.495,2.0,9.0,9.0,2.5,10.0,2.0,9.0
2306,1.0,4,0.511,1.0,10.0,10.0,2.0,10.0,1.0,8.0
8765,2.5,6,2.314,3.0,10.0,10.0,0.88,10.0,3.0,9.0
8860,1.0,2,2.113,1.0,9.0,10.0,5.0,10.0,1.0,10.0
6963,1.0,3,1.232,1.0,9.0,10.0,2.25,10.0,2.0,9.0
11493,1.0,2,1.332,1.0,10.0,10.0,1.01,10.0,1.0,10.0
1344,1.0,2,0.895,1.0,10.0,9.0,0.42,10.0,1.0,9.0
12735,1.0,2,2.258,1.0,8.0,10.0,1.19,10.0,1.0,9.0
4703,1.0,2,1.14,0.0,10.0,10.0,2.0,10.0,1.0,9.0
531,1.0,4,3.689,2.0,10.0,9.0,3.0,9.0,2.0,9.0
7533,1.0,2,2.368,1.0,10.0,10.0,0.83,10.0,1.0,9.0
10286,1.0,2,2.955,1.0,0.0,0.0,0.0,0.0,1.0,0.0
7261,1.5,2,6.567,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1470,1.0,3,0.626,0.0,0.0,0.0,0.0,0.0,2.0,0.0
5053,1.0,5,2.831,3.0,9.0,10.0,3.31,10.0,5.0,9.0
1907,1.0,4,0.411,2.0,10.0,10.0,3.38,10.0,2.0,9.0
255,1.5,4,4.598,2.0,8.0,10.0,1.03,10.0,6.0,8.0
13041,1.0,4,2.538,2.0,8.0,10.0,0.64,10.0,2.0,8.0
13772,1.0,2,5.792,0.0,0.0,0.0,0.0,0.0,1.0,0.0
318,1.0,2,4.421,1.0,9.0,9.0,2.52,8.0,1.0,9.0
2482,1.0,4,0.655,1.0,10.0,10.0,4.51,10.0,2.0,9.0
137,1.0,2,4.857,1.0,8.0,10.0,1.15,9.0,1.0,9.0
3358,1.0,2,3.576,1.0,8.0,10.0,0.64,10.0,1.0,10.0
9431,2.0,4,4.0,3.0,10.0,10.0,1.07,10.0,3.0,10.0
6961,1.0,2,1.254,1.0,10.0,10.0,1.87,10.0,1.0,10.0
3478,1.0,2,3.513,2.0,8.0,10.0,0.52,10.0,1.0,10.0
12426,1.0,2,2.413,1.0,10.0,10.0,0.54,10.0,1.0,9.0
1074,1.0,3,6.378,1.0,9.0,10.0,2.0,10.0,1.0,10.0
10516,1.0,3,1.461,4.0,10.0,10.0,0.22,10.0,2.0,10.0
11540,1.5,4,2.32,1.0,9.0,10.0,3.3,9.0,2.0,9.0
9675,1.0,2,3.881,1.0,9.0,10.0,0.19,10.0,1.0,9.0
9111,1.0,2,3.709,1.0,10.0,10.0,0.21,10.0,1.0,10.0
11537,1.0,1,2.993,1.0,9.0,9.0,5.07,9.0,1.0,9.0
8395,1.0,4,2.004,1.0,10.0,10.0,0.74,10.0,2.0,9.0
5274,1.0,2,2.712,1.0,8.0,9.0,0.4,10.0,1.0,8.0
