"","bedrooms","distance_to_dam","accommodates","review_scores_communication","review_scores_location","host_response_time","bathrooms","beds","reviews_per_month","review_scores_value"
"11078",1,2.90860497682,2,10,9,1,1,1,5.16,9
"11079",1,2.20357220615,2,10,9,2,1,1,1.6,9
"11080",1,1.61425996473,2,10,10,2,1,1,1.9,10
"11081",3,1.97728254851,6,10,9,2,1,3,0.74,9
"11082",2,1.82031750455,3,9,10,1,1,2,0.74,10
"11083",1,2.61960712247,2,10,8,2,1,1,0.87,8
"11084",1,2.46394991175,2,10,8,3,1,1,0.9,9
"11085",0,2.51964128956,2,10,10,3,1,1,1.56,10
"11086",2,1.84260005761,4,0,0,2,1.5,2,0,0
"11087",2,2.49352678587,4,10,9,2,1,2,1.3,9
"11088",1,2.77068365956,1,0,0,4,1,1,0,0
"11089",1,1.94127128196,4,10,10,1,1,2,0.8,9
"11090",3,1.28110661909,4,0,0,4,1.5,4,0,0
"11091",2,2.93804313833,4,10,10,3,1,2,1.26,10
"11092",1,1.98478959114,4,10,9,1,1.5,1,1.66,9
"11093",2,1.58973911846,4,10,10,1,1.5,2,1.26,10
"11094",1,1.85248195812,2,10,9,1,1,1,5,10
"11095",1,2.50397332871,2,0,0,1,1,1,0,0
"11096",2,2.10859392949,3,10,9,1,1,1,0.94,9
"11097",2,2.34397863441,2,9,9,3,1,1,0.82,9
"11098",1,2.1985349773,2,10,9,4,1,1,1.57,9
"11099",1,3.09020620893,2,9,8,3,1.5,2,3.15,9
"11100",1,1.98575079712,1,10,10,1,1,1,0.55,9
"11101",1,2.42512123581,2,10,9,2,1,1,4.17,10
"11102",1,2.47220852966,2,0,0,4,1,1,0,0
"11103",1,2.56717878599,3,10,9,1,1,2,0.8,9
"11104",1,2.38410771318,1,10,9,1,1,1,3,10
"11105",3,2.2037354013,4,10,9,2,1,4,0.46,10
"11106",2,2.96598603895,6,10,9,3,1,2,0.21,9
"11107",1,1.35064577721,2,10,8,2,1,1,0.03,8
"11108",1,1.96627036073,2,9,9,2,1,1,1.11,8
"11109",1,1.82277986538,2,10,9,2,1,1,3.05,9
"11110",1,1.48930505639,2,0,0,1,1.5,1,0,0
"11111",2,2.30697764614,4,10,9,2,2,3,2.62,9
"11112",1,2.63207629413,2,9,9,3,1,1,1.09,8
"11113",2,1.88745955243,3,0,0,4,1,2,0,0
"11114",1,1.39666858014,2,10,10,4,1,1,0.15,10
"11115",1,1.92315851871,2,0,0,3,1,1,0,0
"11116",1,3.23079920992,2,10,9,1,1,1,2.07,9
"11117",1,1.92810339316,2,0,0,4,1,1,0,0
"11118",1,2.82391046906,2,10,10,2,1,1,1.1,10
"11119",1,1.29907099433,2,10,10,3,1,1,0.86,10
"11120",2,2.01848614592,4,7,9,2,1,2,3.68,8
"11121",1,2.37776303803,2,10,10,2,1,1,1.99,9
"11122",1,2.94944869253,2,10,10,2,1,1,0.42,9
"11123",1,1.52588665842,2,9,10,1,1,1,1.37,8
"11124",1,1.32408738612,2,10,10,2,1,1,0.87,7
"11125",1,1.36067071734,4,10,10,1,1,4,1.12,9
"11126",2,1.82268221067,4,10,10,3,1.5,2,2,10
"11127",2,2.13298126039,6,10,9,3,1.5,4,0.21,8
"11128",1,2.47424941159,2,10,9,4,1,1,0.24,9
"11129",1,1.34492826398,2,10,10,2,1.5,1,0.61,10
"11130",1,1.55503388332,2,9,10,2,1,1,7.32,9
"11131",1,2.0933680845,2,0,0,4,1,1,0,0
"11132",3,2.27779912589,4,10,10,1,2,4,3.7,9
"11133",2,2.57137616201,4,0,0,2,1,2,0,0
"11134",2,2.15842091886,4,10,7,1,1,2,2,8
"11135",1,2.00327721387,1,0,0,1,1,1,0,0
"11136",2,2.4365050587,4,10,9,2,2,2,1.25,9
"11137",1,1.68194480462,2,10,10,2,1.5,1,0.64,10
"11138",1,2.56533988474,2,10,10,1,1,1,0.32,9
"11139",0,1.59445724616,2,10,10,3,1,1,4.93,9
"11140",1,1.96867385294,1,10,10,1,1,1,0.29,10
"11141",1,2.93046344587,2,10,9,4,1,1,0.53,8
"11142",3,2.19152945657,5,10,9,1,1.5,5,3.48,10
"11143",5,3.27115922461,8,0,0,4,3,7,0,0
"11144",1,2.21149783709,3,9,9,3,1,2,1.71,8
"11145",1,2.35951713442,2,9,9,4,1,2,0.24,9
"11146",1,1.60892820546,2,10,9,2,1,1,1.03,9
"11147",1,1.5938207233,2,0,0,4,1,2,0,0
"11148",1,2.99164111396,3,10,10,2,1,2,1.4,10
"11149",3,2.29548405853,5,9,10,2,1,4,0.81,9
"11150",1,2.21368065072,4,0,0,4,1.5,2,0,0
"11151",4,3.00496934191,6,9,9,1,1.5,5,1.47,9
"11152",1,1.35642866591,2,9,10,1,1,1,2,7
"11153",2,1.3491916026,4,10,10,4,1,3,0.19,9
"11154",1,2.80935145148,2,9,9,2,1,1,2.69,9
"11155",1,2.14404551192,2,10,9,2,1,1,4.51,9
"11156",1,1.46507166318,7,9,9,1,2,4,2,8
"11157",1,2.22236831489,3,10,10,3,1,1,0.48,10
"11158",2,2.65558364971,4,9,9,1,2,4,3.81,8
"11159",2,2.3027486973,4,9,9,1,1,2,0.63,9
"11160",1,2.35131814987,2,10,9,4,1,1,0.87,10
"11161",1,2.66258882669,2,10,9,1,1,1,2.84,9
"11162",1,1.86255287413,1,9,9,1,1,1,0.73,10
"11163",1,2.99595482356,2,9,8,2,1,1,0.26,9
"11164",1,2.36786857109,4,10,9,1,1,2,3,9
"11165",2,2.76624385729,4,10,8,3,1,2,1,8
"11166",1,1.60505665271,2,10,10,2,1,1,2.91,10
"11167",1,2.63291023052,2,10,8,1,1,1,1,10
"11168",1,2.34206907168,2,10,10,1,1.5,1,3,10
"11169",1,2.92316201092,2,10,10,2,1,1,2.68,10
"11170",1,1.28844392428,1,0,0,3,1,1,0.09,0
"11171",1,2.99958141837,3,10,9,1,1,3,2.62,9
"11172",2,3.24859131614,5,0,0,1,1,5,0,0
"11173",3,3.10115498956,4,9,10,2,1,4,0.26,10
"11174",1,1.47243881436,2,10,10,2,1,1,0.47,9
"11175",1,3.23562008705,2,10,10,4,1,1,0.18,10
"11176",1,2.87413137074,4,10,10,2,1,3,0.63,9
"11177",1,2.99436697211,2,0,0,1,1,1,0,0
"11178",1,1.56839485752,2,9,9,4,1,1,0.52,9
"11179",1,2.49424802597,2,9,10,4,2,1,1.65,7
"11180",1,2.02490152481,2,10,9,3,1,1,0.21,9
"11181",2,2.13647170365,4,0,0,4,1.5,4,0,0
"11182",1,2.24742941652,2,10,9,2,1,1,0.57,8
"11183",1,2.95388796176,1,9,9,1,0.5,1,1.46,8
"11184",0,1.55046483185,2,10,9,1,1,1,4.87,9
"11185",4,1.57896832512,5,10,10,4,1.5,3,0.15,10
"11186",1,1.89862960556,2,10,9,1,1,1,1.8,9
"11187",2,2.29117430378,6,9,9,1,1,3,2.73,8
"11188",0,1.53981423987,4,10,9,1,1,2,4.12,8
"11189",1,2.31663846581,2,10,9,3,1,1,0.32,9
"11190",2,2.63353172865,4,9,10,1,1,2,2.63,9
"11191",1,2.46927850359,2,0,0,4,1.5,1,0,0
"11192",1,1.31661701869,2,10,10,3,1,1,0.64,9
"11193",1,1.93025758119,2,10,10,2,1,1,0.25,10
"11194",1,1.88026312766,4,9,9,1,1,2,2.28,8
"11195",1,2.8117065453,2,0,0,4,1,1,0,0
"11196",1,2.21701716513,4,10,10,3,1,2,0.37,10
"11197",2,1.32839560864,4,0,0,1,1,2,1,0
"11198",1,2.37710701906,2,10,10,1,1.5,1,5.11,10
"11199",1,2.64821809961,2,10,10,4,1,1,0.16,9
"11200",1,1.99866009473,2,10,10,2,1,1,0.16,10
"11201",1,2.92324919508,3,10,10,2,1,2,0.27,10
"11202",1,3.00831417657,3,10,9,2,1,1,3,9
"11203",2,2.13661809402,4,10,9,2,1,4,0.78,10
"11204",2,1.48123161954,3,0,0,4,1,2,0,0
"11205",1,2.86588775982,2,9,9,1,1,1,0.41,8
"11206",1,2.82218871819,2,0,0,2,1,1,0,0
"11207",1,3.10884741979,2,9,9,1,1,1,0.5,9
"11208",1,2.26536284657,3,10,9,1,1,1,1.38,9
"11209",3,2.97606188594,6,10,10,1,1.5,6,0.09,10
"11210",1,2.20115197038,3,0,0,2,1,1,1,0
"11211",1,2.92646068988,2,10,9,1,1,1,4.75,9
"11212",2,3.01768879851,4,0,0,4,1,2,0,0
"11213",1,1.35687600467,2,0,0,4,1,1,0,0
"11214",1,2.28278991713,3,10,9,2,1,4,0.53,8
"11215",1,2.7973536404,2,9,9,1,1,1,0.48,10
"11216",1,1.50164050138,3,10,10,1,1,2,4.56,9
"11217",1,2.64138786271,2,10,9,1,1.5,1,2.21,9
"11218",1,2.31256384962,4,10,10,3,1,2,3.05,9
"11219",1,2.40177546216,2,0,0,4,1,1,0,0
"11220",1,1.37742291585,2,10,10,2,1,1,0.62,9
"11221",1,2.37084553058,4,10,9,1,1,2,1.41,9
"11222",3,2.1384240495,6,10,10,4,1,6,0.74,9
"11223",1,1.41228958487,2,10,9,1,1,1,2.83,8
"11224",2,2.24675744239,2,0,0,2,1,1,0,0
"11225",1,1.28282816824,2,10,9,1,1,1,1.63,9
"11226",1,2.89939047105,2,0,0,1,1,1,0,0
"11227",0,2.10164049654,2,10,10,1,1,1,2.71,9
"11228",2,2.07050680653,2,10,10,3,1,2,0.82,10
"11229",1,2.7701768096,1,9,8,1,0.5,1,2.19,8
"11230",2,1.92816795532,4,0,0,2,1,3,0,0
"11231",2,1.80001120017,4,9,8,2,1,3,1.8,7
"11232",1,1.41148604771,2,10,10,3,1,1,1.19,9
"11233",1,2.5255695299,8,0,0,1,1,4,0,0
"11234",2,1.54927245981,3,10,10,1,1,3,0.44,9
"11235",1,2.91631840269,2,10,9,3,1,1,0.73,9
"11236",1,1.93592428977,2,10,9,3,1,1,0.43,9
"11237",1,1.52745275915,2,10,10,3,1,1,2.61,10
"11238",1,1.40834760684,2,10,10,2,1,1,1,8
"11239",1,1.93640523668,3,10,9,1,1,2,2.08,9
"11240",1,2.26119424396,2,10,10,3,1,1,1.01,10
"11241",1,2.83673043805,4,10,8,1,1,2,0.82,7
"11242",1,1.5711902022,2,10,10,2,1,1,1.56,10
"11243",1,2.30881151327,2,10,10,3,1,1,1,10
"11244",2,1.96335512376,4,0,0,4,1,4,0,0
"11245",1,2.56283394841,2,9,8,2,1,1,1.82,8
"11246",2,2.96448736048,4,10,9,3,1.5,1,0.38,9
"11247",1,2.05131679969,2,0,0,2,1,1,0,0
"11248",1,2.17118755507,3,10,9,2,1,2,1.82,9
"11249",1,2.41872879183,2,10,8,4,1,1,0.48,9
"11250",1,2.02213489244,2,10,10,2,1,1,2,10
"11251",1,2.36708115589,2,10,9,2,1,1,0.35,9
"11252",1,2.19988032346,2,10,10,3,1.5,1,0.47,10
"11253",1,1.35493569393,2,0,0,1,1,1,0,0
"11254",2,2.71314050734,2,10,9,3,1,1,1.2,9
"11255",1,1.79864478731,2,10,10,3,1,1,0.63,10
"11256",3,2.95228915631,4,0,0,3,1,4,0,0
"11257",3,1.49621922978,6,0,0,1,1,3,0,0
"11258",1,1.7524725323,4,0,0,2,1.5,1,0,0
"11259",2,2.65923509338,4,0,0,1,1.5,2,0,0
"11260",1,1.5486392311,2,10,9,4,1,1,2.59,9
"11261",1,2.40857500243,2,10,10,4,1,1,0.6,10
"11262",1,1.56379878848,2,10,10,1,1,1,0.9,10
"11263",2,1.59013318731,4,10,10,3,1,3,1.48,10
"11264",1,3.05702767873,2,10,7,2,1,1,2.73,7
"11265",3,1.35807187724,6,10,9,1,2,5,0.13,9
"11266",1,2.51886490135,2,9,10,3,1,1,0.16,10
"11267",2,1.68698381708,4,10,10,2,1.5,2,1.28,9
"11268",0,2.9649469157,2,0,0,4,1,1,0,0
"11269",2,2.6024477358,3,10,10,4,1,3,0.11,10
"11270",1,1.43679305638,2,10,10,3,1,1,1.28,9
"11271",2,1.61723999749,4,10,9,3,1,2,0.89,10
"11272",1,2.42195313368,2,10,9,2,1,1,5.77,9
"11273",1,2.71646091812,3,10,9,3,1,2,0.71,9
"11274",2,1.51015922749,4,9,10,3,1,3,1.73,8
"11275",2,1.87233433303,2,7,9,3,1,1,0.79,9
"11276",1,2.1274942487,2,0,0,4,1,1,0,0
"11277",1,2.40836142642,2,10,10,1,1,1,2,10
"11278",1,2.22643646293,2,10,9,2,1,1,0.67,9
"11279",2,2.6437090289,4,10,9,3,1,2,2.67,10
"11280",2,1.66965221013,4,10,9,3,1,4,0.52,9
"11281",1,2.54860725593,2,0,0,1,1,1,0,0
"11282",2,1.64232482666,2,9,9,2,1,1,0.6,9
"11283",1,2.61581613207,2,10,9,2,1,1,1.84,9
"11284",2,1.87374180249,4,0,0,1,1,2,0,0
"11285",1,2.78073457756,3,10,9,2,1,1,0.87,9
"11286",1,2.03440014055,2,10,10,2,1,1,1,10
"11287",1,1.8298833902,3,10,9,4,1,1,0.14,10
"11288",1,2.75573530228,2,10,9,3,1,1,0.46,10
"11289",1,1.99449075187,2,10,10,3,1,1,0.29,10
"11290",1,1.87151367518,2,10,9,1,1,1,0.76,9
"11291",1,1.88039194855,2,10,10,3,1,1,1.08,10
"11292",1,2.13338664792,2,10,9,3,1,1,1.33,9
"11293",1,2.97904428893,2,10,10,1,1,1,1.27,9
"11294",1,1.95835403389,2,10,8,3,1,1,0.76,9
"11295",1,2.7921009241,2,0,0,4,1,1,0,0
"11296",2,2.32559258622,3,10,9,2,1,2,0.79,10
"11297",1,2.47341718113,2,10,9,1,0,2,0.2,7
"11298",2,1.2649576114,4,10,9,1,1,2,4.46,9
"11299",1,2.19049405678,2,0,0,1,1,1,0,0
"11300",1,2.24172088504,2,10,10,1,1,1,0.12,10
"11301",1,2.93229951854,2,9,9,1,1,1,0.65,9
"11302",1,1.29381559271,3,10,10,1,1,2,5.28,9
"11303",2,1.43990679453,4,0,0,4,1.5,2,0,0
"11304",1,1.66646905297,2,10,10,1,1,1,1.33,10
"11305",3,1.9968299639,6,10,10,1,2,3,0.25,10
"11306",1,1.6497812504,4,9,9,3,1,4,6.29,9
"11307",1,2.23627698675,2,9,8,2,1,1,0.48,9
"11308",1,2.70746223028,3,10,9,3,1,2,2.14,9
"11309",2,2.17723474458,2,10,9,4,1,2,0.58,9
"11310",1,1.3703575837,2,9,9,1,1,2,1.98,8
"11311",1,2.23017452724,2,10,9,2,1,1,4.33,9
"11312",1,2.36081937366,1,10,9,3,1,1,0.93,9
"11313",2,1.81804687491,4,10,9,3,1,2,0.7,9
"11314",1,2.83156645926,3,10,9,2,1,2,0.52,9
"11315",2,1.9184840759,4,10,10,3,1,2,1.05,10
"11316",3,2.08286054242,4,10,9,1,1,5,0.76,9
"11317",1,1.5540193687,2,10,10,4,1,1,0.09,10
"11318",1,3.15752093692,3,9,9,2,1,1,1.12,8
"11319",2,2.4478909615,3,10,10,1,1,2,0.33,10
"11320",1,2.16177446104,2,10,9,1,1,2,3.27,9
"11321",3,1.71050422868,4,9,9,3,1,3,0.77,8
"11322",1,1.90213343986,2,10,9,2,1,1,0.3,9
"11323",1,1.34652850334,2,10,10,3,1,1,1.56,9
"11324",1,2.96972608411,2,10,10,2,1,1,1,8
"11325",1,1.68178387565,2,10,10,2,1,1,0.27,10
"11326",5,1.39301611363,8,10,10,1,1,7,0.3,10
"11327",2,2.53089403865,4,10,10,3,1,2,6.08,10
"11328",1,1.44391869427,4,0,0,1,1,2,0,0
"11329",1,2.86210790202,4,9,7,2,1,2,2.5,8
"11330",2,2.38811191565,4,0,0,1,1,2,0,0
"11331",1,2.13847052619,2,10,10,3,1,1,5.35,9
"11332",4,1.4808365377,7,10,10,3,2,6,0.67,9
"11333",1,1.668935285,2,10,10,1,1,1,0.65,10
"11334",1,1.62178022641,2,9,10,2,1,1,0.52,9
"11335",1,2.46198371584,2,0,0,2,1,1,0.09,0
"11336",1,1.3780951888,2,9,9,3,1,1,0.28,9
"11337",1,1.51108951628,2,10,10,3,1.5,1,3.27,9
"11338",1,1.87831350591,1,10,10,1,1,1,0.91,10
"11339",1,2.89864947599,2,10,9,2,1,2,1.63,9
"11340",1,1.52357312201,2,0,0,3,1,1,0,0
"11341",1,2.03816284525,2,9,9,2,1,1,0.56,9
"11342",2,1.31258524414,2,0,0,4,1,1,0,0
"11343",1,3.12371796851,1,10,10,3,1,1,2,10
"11344",1,1.62152543251,2,10,10,4,1,2,0.32,10
"11345",2,2.99930263657,4,10,9,4,1,3,0.41,9
"11346",1,3.14223693208,3,0,0,1,1,2,0,0
"11347",1,2.72094191363,2,10,10,2,1.5,1,0.56,9
"11348",1,1.89452603457,1,8,10,1,1,1,0.39,10
"11349",1,2.77132754008,3,10,9,2,1,1,3,10
"11350",1,2.79409191554,2,10,9,3,1,1,0.74,9
"11351",2,2.52689716812,2,0,0,4,1,3,0,0
"11352",1,1.42935356692,2,0,0,4,1,1,0,0
"11353",1,2.29094088819,2,10,9,2,1,1,0.99,10
"11354",2,2.71414691529,2,10,9,2,1,1,2.74,9
"11355",2,2.59354935091,4,0,0,1,1,2,0,0
"11356",1,3.04129064384,3,10,9,3,1,1,0.2,9
"11357",2,1.42861521724,4,10,9,2,1,2,0.94,10
"11358",1,2.52428752258,2,10,10,1,1,1,0.36,10
"11359",1,1.49396769166,2,10,10,3,1,1,2,10
"11360",3,1.32701851252,5,10,10,2,1,5,0.67,9
"11361",1,1.44506024881,2,10,9,4,1,1,0.11,8
"11362",1,1.53065782736,3,10,9,2,1,1,2.95,10
"11363",1,2.65411012825,2,10,9,3,1,1,0.29,9
"11364",1,2.37063332958,2,10,9,3,0.5,1,1.66,9
"11365",1,1.44466912082,2,9,10,4,1,1,0.22,10
"11366",2,1.58710344158,3,10,10,2,1,2,1.11,9
"11367",0,1.92457238348,2,0,0,4,1,2,0,0
"11368",2,3.17564165427,4,10,9,3,1,3,0.19,9
"11369",1,2.66235771694,2,10,9,3,1,1,1.32,9
"11370",1,2.87633126675,2,10,9,2,1,1,0.41,9
"11371",1,2.7997361619,2,0,0,3,1,2,0,0
"11372",2,1.98067621505,3,0,0,1,1,2,0,0
"11373",1,2.15814010283,1,9,9,1,1,1,1.42,9
"11374",1,2.83295778781,2,9,9,2,1,1,1.05,9
"11375",1,1.40979910329,2,10,10,2,1,1,0.58,9
"11376",1,2.59249884174,2,10,9,3,1,1,2.96,9
"11377",2,2.6440876846,4,10,9,1,1,4,2.67,9
"11378",2,1.73273773528,4,10,9,4,1,2,0.59,8
"11379",2,1.31202177709,4,10,9,2,1,4,1.38,9
"11380",1,2.25607125044,2,10,10,3,1,1,1,8
"11381",1,1.62256295416,4,0,0,1,1,2,0,0
"11382",2,1.4506241906,4,0,0,4,1,2,0,0
"11383",2,3.22099938255,3,10,10,1,1,2,0.51,10
"11384",1,1.31576098292,2,10,10,4,1,1,0.16,10
"11385",1,1.75567528421,3,10,9,3,1,1,0.81,9
"11386",2,2.05914483343,4,0,0,1,1,2,0,0
"11387",1,2.74697156415,2,10,9,4,1,1,0.31,9
"11388",2,1.28432238607,4,9,9,2,1,2,3.36,9
"11389",2,2.46645266862,4,10,10,2,1,2,1.39,9
"11390",1,1.29820513313,2,9,10,4,1.5,1,0.96,9
"11391",0,1.3956148127,3,10,9,2,1,2,1.52,9
"11392",1,1.32262425419,4,10,9,1,1,1,0.11,9
"11393",2,2.96944514437,3,10,10,2,1,2,2,9
"11394",3,1.66459603783,4,8,7,2,1,6,3.45,7
"11395",1,2.9389123958,4,9,8,1,1,2,2.29,8
"11396",1,2.36140698734,2,0,0,4,1,1,0,0
"11397",1,2.70371315458,2,9,9,3,1,1,0.58,8
"11398",2,2.97212934234,4,10,8,2,1,4,0.37,10
"11399",1,2.96970081291,2,10,9,3,1,1,1.14,10
"11400",1,2.7380493391,3,10,9,3,1,1,1.29,9
"11401",0,1.73559113653,2,10,9,1,1,1,3,8
"11402",2,2.48428534257,4,10,8,1,1,3,1,8
"11403",2,2.19305599125,4,10,10,1,1.5,3,0.5,10
"11404",1,2.00507552836,2,10,10,2,1,1,1.17,10
"11405",0,1.67258959185,2,9,9,1,1,1,3.57,9
"11406",1,3.05060176225,2,10,10,3,1,1,1.65,10
"11407",1,2.94809070079,2,10,10,2,1,1,1.15,9
"11408",2,1.53146976202,5,10,10,1,1.5,5,3.67,10
"11409",1,1.56516834264,2,10,9,4,1,1,0.9,9
"11410",1,2.3661413681,2,0,0,1,1,1,0,0
"11411",1,1.91533727212,1,10,10,1,1,1,1,9
"11412",1,2.63445628537,2,9,9,1,1,1,4.94,8
"11413",0,2.02040708245,2,9,9,1,1,1,1.19,7
"11414",1,2.91975902017,2,9,9,3,1,1,3.71,9
"11415",1,2.0946823212,4,10,10,2,1.5,2,1,10
"11416",1,1.46444401992,2,10,10,4,1,2,0.25,10
"11417",2,3.04192369581,2,9,10,3,1,1,1.03,10
"11418",1,1.35040736203,4,10,10,2,1,2,2,10
"11419",1,2.65173748248,3,10,9,4,1,2,0.83,9
"11420",1,1.9991746791,2,10,9,3,1,1,1.93,9
"11421",1,2.95369485767,2,10,9,2,1,1,0.62,8
"11422",1,2.34945072912,2,9,9,2,1,1,0.43,9
"11423",1,2.74998172761,4,0,0,2,1.5,4,0.22,0
"11424",1,1.81977361966,2,10,10,3,1,1,0.3,10
"11425",1,2.77352033499,2,10,9,2,1,1,1.64,9
"11426",1,2.17426792101,2,10,10,3,1,1,0.15,10
"11427",1,1.88239515341,2,10,10,3,1,2,0.81,10
"11428",2,1.62116527841,4,10,10,2,1,2,0.79,10
"11429",0,2.38690323233,2,10,9,2,1,1,1.22,9
"11430",1,1.46577248471,2,10,10,1,1,1,2.14,10
"11431",1,2.19577964543,2,10,10,2,1,1,1.91,9
"11432",1,2.98882554651,1,10,10,4,1.5,1,0.16,10
"11433",1,1.97312584787,2,10,10,1,1,2,0.66,10
"11434",2,2.93350819717,4,10,8,3,1,2,0.22,9
"11435",2,3.13152261589,4,10,10,4,1,2,0.16,10
"11436",2,2.41011530853,6,10,9,2,2,6,1.56,9
"11437",2,1.94288344489,3,9,9,2,1,2,2,7
"11438",1,2.543328047,2,10,9,2,1,1,0.8,9
"11439",1,2.03482900774,2,10,9,1,1,1,8.06,9
"11440",1,2.35389066045,2,10,9,3,1,1,0.55,10
"11441",2,2.80303047512,4,10,10,2,1,2,1.89,10
"11442",1,2.25351256331,2,10,10,4,1,1,0.48,9
"11443",1,1.73961924887,5,9,9,3,1,3,1.55,8
"11444",1,2.2187583254,2,10,10,1,0,0,0.05,10
"11445",0,2.05075062821,3,10,10,3,1,2,2.29,10
"11446",2,2.60823423175,3,0,0,1,1,2,0,0
"11447",1,1.50501887014,2,0,0,4,1,1,0,0
"11448",1,1.97724753995,3,0,0,4,1,1,0,0
"11449",2,1.85857598916,4,10,9,3,1,3,0.13,10
"11450",1,2.83486516718,2,9,9,2,1,1,0.26,9
"11451",1,2.82240771363,2,0,0,4,1,1,0,0
"11452",1,1.70758378578,2,9,10,1,1,1,2.53,9
"11453",1,2.56525629582,2,9,9,2,1,1,1.12,9
"11454",1,1.9525862811,4,9,7,1,1,2,0.06,6
"11455",3,3.1912788333,5,10,9,1,1,6,2,9
"11456",0,2.59387305481,5,10,9,3,1,2,0.31,9
"11457",2,1.4471285417,3,9,10,1,1,3,2.16,9
"11458",1,2.37647271466,2,10,9,3,1,1,0.76,9
"11459",0,1.41002852426,4,10,10,2,1,1,0.38,10
"11460",1,2.35979568125,3,0,0,2,1.5,2,0,0
"11461",2,2.59591885144,4,10,10,3,1.5,2,0.1,8
"11462",1,3.04368589725,4,10,9,2,1,2,1.5,8
"11463",1,2.49449060826,2,10,10,4,1.5,1,0.21,10
"11464",1,2.29145638281,2,10,10,2,1,1,0.4,9
"11465",1,2.36301378217,2,10,10,1,1,1,1,10
"11466",1,2.64062235717,2,10,9,4,1,1,0.44,9
"11467",1,2.56799982006,2,10,9,2,1,1,0.81,9
"11468",1,2.47780246384,4,10,9,3,1,1,0.42,9
"11469",1,2.90990145887,3,10,9,2,1,1,2.5,9
"11470",1,2.09741988494,3,10,10,1,1.5,1,5.04,10
"11471",1,2.2109366903,2,10,10,2,1,1,0.8,9
"11472",1,1.93878239749,2,10,8,3,1,1,0.21,9
"11473",2,2.99953482227,4,10,10,1,1,2,3.91,9
"11474",1,2.81151382083,2,10,10,3,1,1,2.31,9
"11475",2,2.56285881011,4,10,10,2,1,2,5.12,10
"11476",1,1.28582484692,4,10,9,1,1,2,6.93,9
"11477",1,2.27079364468,4,10,9,1,1,2,1.33,9
"11478",1,2.5087697194,2,0,0,1,1,1,0,0
"11479",1,2.60176293562,5,10,9,2,1,1,0.62,9
"11480",1,2.625752359,2,9,9,1,1,1,0.94,8
"11481",1,2.38766434414,2,10,10,2,1,1,0.83,10
"11482",3,2.14900394853,4,10,10,1,2,3,0.55,9
"11483",3,2.04542851694,6,10,9,1,1,5,2.3,9
"11484",2,2.72956346503,4,10,9,4,1,2,0.86,9
"11485",2,1.55389526337,4,10,10,2,1.5,5,0.17,10
"11486",1,1.33186478061,2,10,10,1,1,1,0.67,9
"11487",2,2.22468127697,4,8,9,2,2,2,2.61,8
"11488",2,3.00927413356,3,0,0,2,1,2,0.64,0
"11489",2,2.28026154734,2,10,10,2,1,1,0.62,10
"11490",1,1.50229266995,2,10,10,2,1,1,0.57,10
"11491",2,2.94802238556,3,10,9,2,1,1,0.78,8
"11492",1,2.91861396855,2,0,0,4,1,1,0,0
"11493",1,1.33163764621,2,10,10,1,1,1,1.01,10
"11494",1,1.9085978181,1,10,10,1,1,1,0.47,10
"11495",3,1.7392305929,4,9,10,3,1.5,3,1.29,9
"11496",1,2.4867292102,2,9,9,3,1,1,0.13,9
"11497",1,3.0783401479,4,0,0,2,1,1,0.94,0
"11498",2,2.84583073605,4,10,9,3,1,3,0.73,9
"11499",2,1.55993007753,4,8,10,4,1,2,0.16,8
"11500",0,1.6910323309,3,0,0,1,1,2,0,0
"11501",1,2.8700682989,2,8,10,1,1,1,0.32,9
"11502",3,2.88887562542,4,0,0,1,1,3,0,0
"11503",1,2.44541745009,2,10,9,1,0,2,1.2,9
"11504",1,1.43003113492,2,0,0,1,1,1,0,0
"11505",1,2.66890688058,2,10,10,3,1,1,1.07,9
"11506",1,1.91400552838,2,0,0,4,1,1,0.25,0
"11507",1,1.58179469822,2,9,10,1,2,1,0.19,9
"11508",1,1.91538956577,2,10,9,1,1,1,1.41,9
"11509",1,1.64892143467,2,10,10,2,2,1,4.03,8
"11510",1,2.77701297014,2,10,9,3,1,2,0.33,8
"11511",3,2.29397156337,4,9,9,2,2,4,0.61,9
"11512",2,1.90292325182,2,10,10,2,1,2,1.12,9
"11513",1,1.70894657971,4,9,10,2,2,2,1.07,8
"11514",3,2.25760990984,4,0,0,1,2.5,3,0,0
"11515",1,1.38728279764,2,10,10,2,1,1,1.78,9
"11516",2,2.85396267546,4,0,0,3,1,2,0,0
"11517",1,1.92292870924,2,10,10,2,1,1,0.96,10
"11518",1,2.43856733066,2,10,9,1,1,1,3,9
"11519",1,2.12148168024,2,10,10,3,1,1,1.25,10
"11520",2,2.2449933126,4,0,0,1,1,2,0,0
"11521",1,2.96463954397,2,10,9,2,1,1,1.89,9
"11522",2,1.7012793212,4,10,10,2,1,3,0.43,9
"11523",2,2.94839315505,4,0,0,2,1,2,0,0
"11524",1,1.68181786815,2,10,10,1,1,1,1.05,9
"11525",1,1.66023053349,2,10,10,3,0.5,1,1.52,10
"11526",1,2.59741923078,2,10,9,2,1.5,1,0.56,9
"11527",1,2.05500579507,2,0,0,3,1,1,0,0
"11528",1,2.1888153936,4,9,10,1,1,2,3,10
"11529",1,2.85425166289,2,10,10,1,1,1,0.96,10
"11530",2,1.44966090485,4,10,10,3,1,2,0.59,8
