"","bedrooms","distance_to_dam","accommodates","review_scores_communication","review_scores_location","host_response_time","bathrooms","beds","reviews_per_month","review_scores_value"
"4459",2,0.97143652264,2,0,0,2,1,2,0,0
"4460",2,1.0323998932,4,8,10,1,1,4,3.35,8
"4461",1,1.05540327342,2,0,0,4,1,1,0,0
"4462",4,1.10633582231,8,10,10,1,1.5,4,0.03,10
"4463",1,0.767646981203,4,10,10,2,1,3,6.52,10
"4464",1,1.20246122112,2,10,10,3,1,1,0.69,9
"4465",1,2.45324626834,2,10,9,2,1,1,3.46,9
"4466",1,0.904709593671,2,10,10,1,1.5,1,4.1,10
"4467",1,1.08139431716,2,10,9,4,1,1,0.98,9
"4468",2,1.60758671185,4,9,9,1,1,2,0.92,9
"4469",1,1.67114674548,2,10,10,1,1,1,0.8,10
"4470",1,0.726759170541,3,10,10,4,1,2,0.7,10
"4471",0,2.62370216378,2,0,0,2,1,1,0,0
"4472",1,1.34362516448,2,10,9,1,1,1,5.79,9
"4473",2,1.23895623305,4,9,10,3,1,2,1.06,9
"4474",2,1.14769565748,4,10,10,1,1,4,0.78,10
"4475",1,1.57965898159,2,10,10,2,1,1,0.88,9
"4476",1,1.32648070627,2,10,10,2,1,1,1.52,10
"4477",1,1.62782477191,2,9,10,1,1,1,0.34,9
"4478",1,1.35269962558,2,0,0,2,1,1,0,0
"4479",2,1.15113008152,4,0,0,1,1.5,4,0,0
"4480",1,1.62332303381,2,0,0,3,1,1,0,0
"4481",1,1.27012584027,2,0,0,4,1,1,0,0
"4482",1,1.54994058097,2,7,9,2,1,1,2.11,8
"4483",1,1.27516419657,2,9,9,4,1,1,0.07,8
"4484",1,1.29754158496,2,10,10,2,1,1,1.03,9
"4485",1,1.18131650953,2,10,10,2,1,1,0.65,10
"4486",2,1.52028092198,4,9,9,1,1.5,2,0.96,9
"4487",3,0.674011683552,14,0,0,1,1.5,14,0,0
"4488",0,1.15908901785,2,10,10,1,1,2,4.87,10
"4489",5,1.31762599389,15,10,10,1,5,15,1.88,9
"4490",1,0.644251932218,3,9,10,3,1,1,2.27,9
"4491",2,1.94505385591,4,10,10,2,1,4,0.58,10
"4492",1,1.53672674698,2,10,10,3,1,1,1.05,9
"4493",1,1.33359783018,4,10,9,4,1.5,3,0.16,10
"4494",1,0.960692640452,2,10,10,1,1,1,6.66,9
"4495",1,1.19824148423,2,9,10,1,1,1,1.36,8
"4496",2,1.8827645138,4,9,10,2,1,2,0.53,9
"4497",2,1.72256617157,4,9,9,1,1.5,3,4.57,9
"4498",1,1.07193264041,4,10,9,3,1,1,1.29,9
"4499",6,1.14182876508,9,0,0,2,3,9,0,0
"4500",1,0.846958778792,2,10,10,2,1,1,0.73,9
"4501",1,1.24537025468,2,10,10,1,1,1,1.15,10
"4502",2,1.81604325264,4,10,10,1,1,4,0.31,10
"4503",2,1.17317935076,4,10,10,2,1,4,0.37,9
"4504",1,1.43703997697,2,10,10,1,1,1,1.14,10
"4505",3,0.70662035824,5,9,10,3,1,4,0.45,9
"4506",0,0.968897129521,2,0,0,2,1,1,0,0
"4507",1,1.48928839896,2,10,10,4,0,1,1.28,9
"4508",2,1.39786695353,4,9,9,1,1,2,3.56,7
"4509",2,1.60099877853,4,0,0,1,1,2,0,0
"4510",1,1.21878273112,2,10,10,4,1.5,2,0.07,10
"4511",1,1.18948590759,2,0,0,4,1,1,0,0
"4512",2,2.06614554355,4,10,9,3,1,2,0.26,10
"4513",2,1.8366322793,4,9,10,3,1,2,0.92,9
"4514",2,0.638557258589,4,9,10,4,1.5,2,0.63,9
"4515",1,1.21677050492,2,10,10,2,1,1,1.86,9
"4516",1,0.836725716354,2,8,6,1,1,1,1,4
"4517",1,1.74881063528,3,10,10,4,1,2,0.43,9
"4518",2,0.91432069372,4,10,10,2,1,2,1.34,10
"4519",2,1.29410010732,4,0,0,1,1,2,0,0
"4520",1,1.32951160137,4,9,10,2,1,2,2.08,9
"4521",3,1.3848521192,5,10,10,2,2.5,5,0.42,9
"4522",1,1.20627599399,2,10,10,2,1,1,0.12,10
"4523",1,1.09230769224,2,10,10,1,1,1,3.81,10
"4524",1,1.4567592737,2,0,0,3,1,1,0,0
"4525",1,1.18580765481,2,10,10,1,1,1,1.98,10
"4526",1,1.0691170283,2,10,10,1,1,1,4.54,9
"4527",1,1.24486081328,2,10,10,2,1,1,4.33,9
"4528",2,1.11048928348,4,10,10,3,1,2,0.39,9
"4529",2,0.904328196674,3,10,10,1,1.5,2,0.12,9
"4530",1,0.726765362492,2,10,10,1,1,1,0.42,10
"4531",1,0.957909538559,2,9,10,2,1,1,3.46,9
"4532",2,1.9539352247,4,10,10,1,1,2,0.19,10
"4533",2,2.70404708318,5,10,9,2,1.5,2,0.56,9
"4534",1,1.30682803768,2,0,0,4,1,1,0,0
"4535",1,1.17100024163,2,6,8,2,1,1,2,6
"4536",1,1.21875252602,3,10,10,1,1,2,4.92,9
"4537",1,2.5610380512,2,10,9,3,1.5,2,0.32,9
"4538",1,1.67010144407,2,10,10,1,1.5,1,1.32,9
"4539",1,1.28314967938,2,10,8,2,1,1,1,8
"4540",1,1.97312637766,2,10,9,3,1,1,0.72,8
"4541",1,1.3447609971,5,10,8,2,1,3,2.54,8
"4542",1,1.24342224186,2,10,10,1,2.5,1,0.28,9
"4543",1,0.819481567749,2,0,0,4,1,1,0,0
"4544",1,1.12960027635,2,0,0,1,1,2,0,0
"4545",1,2.29570571285,2,10,9,4,1,1,1.76,10
"4546",1,0.857739490834,1,10,10,2,1,1,1.11,10
"4547",2,1.34123604009,4,0,0,1,2,2,0,0
"4548",2,2.02666531838,3,9,8,1,1,2,0.56,9
"4549",1,0.46725943956,2,0,0,4,2,1,0,0
"4550",1,1.11614714021,2,9,10,1,1,2,0.55,9
"4551",1,1.76722362531,3,10,10,3,1,2,1.2,9
"4552",1,1.23864360168,2,7,10,1,1,1,2.65,7
"4553",1,2.16543473376,2,10,9,2,1,1,2.8,8
"4554",1,1.616773244,2,10,10,1,1,1,0.51,10
"4555",2,1.52812440398,4,10,10,2,0,2,0.04,10
"4556",1,1.2974033099,2,10,9,4,1,1,0.24,9
"4557",1,1.47723305294,2,9,10,4,1,1,0.6,8
"4558",1,0.453251887327,4,10,10,1,1.5,1,0.81,9
"4559",2,0.929424443979,4,10,10,2,1,2,3.38,10
"4560",1,1.00259061544,2,10,10,1,1,1,1.54,9
"4561",2,0.90846151424,4,9,10,1,1.5,2,3.53,10
"4562",1,1.02456472946,2,10,10,2,1,1,4.49,9
"4563",2,1.56109574954,4,10,9,1,1.5,2,1.8,9
"4564",2,1.54295207167,4,10,9,2,1,2,1.27,9
"4565",1,1.1408482786,2,9,10,1,1,2,2.13,8
"4566",0,0.533475746014,2,10,10,2,1,1,0.66,10
"4567",1,0.976702181174,2,0,0,4,1,1,0,0
"4568",0,0.726605727317,4,10,10,1,1.5,1,4.57,9
"4569",2,2.54812954051,4,10,9,1,1,4,1.28,9
"4570",1,1.57680641379,2,10,10,4,0.5,1,2.32,9
"4571",2,1.4510291742,4,10,10,1,1,2,2.07,10
"4572",2,1.46115796532,4,9,9,4,1.5,2,0.32,10
"4573",2,1.3984725187,2,9,9,4,1,2,0.22,9
"4574",1,2.48428982118,2,9,8,2,1,1,1.68,9
"4575",1,1.36529015081,2,0,0,3,1,1,0,0
"4576",1,1.54373673339,2,7,10,1,1,1,3.9,8
"4577",1,2.37682100833,2,10,10,1,1,1,1.23,10
"4578",1,0.846408983111,2,10,9,1,1,1,1.09,9
"4579",1,1.09692380476,2,9,10,3,1,1,5.75,9
"4580",4,1.14149154031,8,0,0,1,1.5,7,0,0
"4581",1,1.08691914189,2,10,10,2,1.5,2,1.49,9
"4582",1,1.33375706597,2,10,10,2,1,1,4.2,9
"4583",2,1.08643588238,3,10,10,4,1,2,0.55,9
"4584",2,1.87471762412,4,10,10,3,2,2,1,8
"4585",1,1.14206922194,2,10,10,2,1,1,1.71,10
"4586",1,1.32702152851,4,10,10,1,1,4,3.23,9
"4587",1,1.05346537713,2,9,8,1,1,1,0.38,8
"4588",1,1.36183623736,2,10,8,2,1,2,1,8
"4589",1,1.41375340395,2,9,10,1,1,1,2.14,9
"4590",1,1.23194315074,3,10,10,2,1,3,3.04,9
"4591",2,2.43923980291,4,10,10,2,1,4,1.24,9
"4592",1,0.596664060553,3,10,10,3,1,2,1.42,9
"4593",1,0.656241437804,2,10,10,2,1,1,0.65,10
"4594",2,1.15109633689,4,10,10,2,1,2,2.23,9
"4595",1,1.28828860835,2,10,10,3,1,1,0.89,9
"4596",0,1.35428417007,2,10,10,1,1,1,5.19,9
"4597",1,0.524706935884,3,10,10,1,1,2,1.91,10
"4598",1,1.91207694937,4,10,9,2,1,2,3.31,8
"4599",0,1.31186819657,2,10,10,1,1,1,0.87,10
"4600",4,1.44957505252,4,0,0,1,1.5,4,0,0
"4601",2,2.13194581851,4,10,10,2,1,3,1.65,10
"4602",0,0.666710784771,2,10,10,3,1,1,0.56,9
"4603",1,0.913027920559,1,9,10,4,1,1,0.48,9
"4604",2,1.39967813955,5,9,10,2,1,5,0.12,9
"4605",1,2.02769130677,2,0,0,2,1,1,0,0
"4606",2,2.18031166431,4,10,9,2,1,2,1.1,9
"4607",1,1.54751313661,2,10,10,2,1.5,1,1.54,10
"4608",1,1.42214203587,2,10,10,2,1,1,5.58,9
"4609",2,1.03595818982,4,9,9,1,1,4,4.01,8
"4610",1,1.25007253206,2,6,9,1,1,1,0.27,7
"4611",1,2.4284991706,2,0,0,4,1,1,0,0
"4612",1,1.39828149121,2,10,10,2,1,1,4,10
"4613",1,1.98956468416,2,2,2,4,1,1,0.16,4
"4614",2,1.94007045054,4,10,9,2,1,4,0.33,9
"4615",0,2.20517911596,2,0,0,4,1,3,0,0
"4616",1,2.18282729931,2,9,10,2,1,1,0.54,10
"4617",1,2.4288008244,2,0,0,3,1,1,0,0
"4618",3,1.3564538444,5,10,10,2,1.5,5,1.22,9
"4619",1,2.5471367655,2,10,9,1,1,1,4.5,9
"4620",0,0.980724092581,2,10,10,4,1,1,0.15,10
"4621",1,1.21562597637,2,0,0,1,1,1,0,0
"4622",1,2.36140189119,2,10,10,1,1,1,1.06,10
"4623",1,1.27291773758,2,9,10,2,1,1,1.48,9
"4624",1,1.27365099048,3,10,10,3,1,2,0.48,10
"4625",0,1.46991941172,2,9,9,3,1,1,0.33,9
"4626",1,1.21917427704,2,0,0,1,1,1,0,0
"4627",2,2.64265674746,4,10,10,2,1.5,2,1.96,10
"4628",2,1.29681010668,4,10,10,3,1,4,0.61,9
"4629",1,2.15057859788,4,0,0,4,1,4,0,0
"4630",3,1.29211743891,6,10,10,3,1,3,1.42,9
"4631",1,1.46903949681,2,9,9,1,1,2,1.64,9
"4632",1,1.19404059062,2,10,10,4,1,2,0.16,8
"4633",2,1.39191116989,6,0,0,1,1,4,0,0
"4634",1,1.4486962261,3,10,10,2,1.5,1,2.13,9
"4635",1,1.16175982233,2,10,10,3,1.5,1,0.33,10
"4636",1,1.1334842767,3,10,10,1,1,2,1.32,9
"4637",2,0.769204921307,4,9,10,2,1,2,3.09,9
"4638",2,0.610454240982,4,0,0,1,1,3,0,0
"4639",3,0.612584246449,6,10,10,2,2,3,0.97,9
"4640",4,0.823589013986,4,10,10,2,2.5,6,0.77,9
"4641",1,0.968857398847,2,9,10,1,1,1,5.57,8
"4642",1,1.58056068922,2,10,10,3,1,1,0.67,10
"4643",0,0.983360167543,2,9,10,1,1,1,3.42,9
"4644",1,0.908191143025,2,10,10,2,1,1,0.58,10
"4645",2,1.20797631406,4,10,10,1,1,2,0.62,10
"4646",2,1.00142947855,4,10,9,1,1,3,2.31,9
"4647",1,1.81356502228,2,10,9,2,1,2,1.78,9
"4648",1,1.49233987637,2,10,10,1,1,1,0.96,9
"4649",1,1.45712339107,1,10,10,2,1,1,2.5,10
"4650",1,2.31438206677,4,10,9,1,1,2,0.48,9
"4651",1,0.844096097358,2,0,0,4,1.5,1,0,0
"4652",1,0.752065610423,3,0,0,2,1,2,0.46,0
"4653",1,1.42564176049,2,10,9,4,1,1,0.62,9
"4654",2,0.880157130623,4,10,10,1,1,2,2.07,9
"4655",1,2.54056356198,2,10,9,1,1,2,4.73,9
"4656",2,1.28196084191,4,9,10,1,1,4,0.5,8
"4657",1,1.91136517978,2,10,10,1,1,1,1.67,10
"4658",3,1.39149868224,6,10,10,2,1,5,0.97,10
"4659",1,0.474834016896,2,0,0,1,1,1,0,0
"4660",1,1.87204327819,2,10,9,2,1,1,0.6,9
"4661",2,0.774770792381,4,0,0,4,1,2,0,0
"4662",1,1.14893670826,4,10,10,1,1,2,3.62,9
"4663",1,0.994206470724,6,10,9,3,1,6,0.93,9
"4664",1,1.77817773195,2,10,10,1,1,2,0.53,8
"4665",1,1.05901355702,4,9,10,1,1.5,2,1.24,9
"4666",2,1.21431592617,3,9,10,2,1,3,2.86,9
"4667",1,1.64613377447,4,10,10,2,1.5,3,0.05,10
"4668",1,1.28043339882,2,10,10,2,1,1,0.8,9
"4669",1,1.74988611365,2,10,10,3,1,1,2.44,9
"4670",3,1.70991732638,6,10,9,1,1.5,3,1.02,9
"4671",1,1.42226960608,2,9,10,2,1,1,0.15,9
"4672",0,1.1144680199,4,9,10,1,1,2,3.93,8
"4673",2,1.00339827541,3,10,10,2,1,2,1.34,9
"4674",1,1.14189963923,2,10,10,1,1,1,5.28,9
"4675",2,1.1448673813,4,10,10,2,2,4,0.82,9
"4676",4,0.635744251733,9,8,9,1,1.5,7,2,9
"4677",1,0.88140307518,2,10,10,1,1,1,0.99,9
"4678",1,1.12816259941,2,10,10,2,1,1,0.78,10
"4679",1,1.33291135948,2,10,10,1,1,1,2.72,10
"4680",2,0.777868565862,2,9,10,1,1,2,0.22,10
"4681",2,1.05685562663,4,8,10,1,1.5,2,0.82,8
"4682",2,0.684477251327,4,0,0,2,1,2,0,0
"4683",2,1.49071134494,4,10,8,1,2,2,3.08,8
"4684",0,1.46264998001,3,9,9,1,1,1,2.11,8
"4685",2,0.464575460643,4,10,10,3,1,2,5.73,9
"4686",2,1.86072963966,4,10,9,2,1,2,0.3,9
"4687",1,1.7513279665,2,10,9,4,1,1,0.11,9
"4688",1,1.96078519203,2,10,8,4,1,2,0.12,9
"4689",1,1.82066080069,4,10,9,2,1,2,0.36,9
"4690",1,1.60405346027,2,0,0,4,1,1,0,0
"4691",1,2.00648671224,4,0,0,2,1,2,0,0
"4692",2,2.00880482743,4,9,10,3,1.5,3,0.37,10
"4693",1,1.22134371669,2,10,10,3,1,1,0.63,10
"4694",1,1.51272705411,2,9,10,4,1,1,0.56,8
"4695",1,1.47433185472,2,0,0,4,1,1,0,0
"4696",1,2.14428537367,4,10,9,1,1,2,1.46,9
"4697",2,1.14839276019,4,0,0,4,1,2,0,0
"4698",2,1.32285137837,4,9,9,1,1,2,5.29,8
"4699",1,1.14412047937,2,8,9,1,1,1,3.82,8
"4700",1,1.70207367638,2,9,9,3,1,1,2.65,8
"4701",2,1.75655069674,4,9,9,1,1,4,0.43,10
"4702",1,1.28233872859,4,10,10,4,1.5,1,0.11,10
"4703",1,1.98057052821,2,9,8,1,2,1,3.01,9
"4704",0,1.13998199098,2,10,10,1,1,1,2,9
"4705",2,1.39850512517,4,10,10,2,1,4,0.09,10
"4706",0,2.31167492077,4,10,9,1,1,2,2.34,9
"4707",2,1.4089673269,4,10,10,3,2,2,0.44,10
"4708",1,0.782632142569,3,10,10,1,1,2,2.69,8
"4709",0,1.30748704653,2,10,10,1,1,1,4.57,9
"4710",3,1.62243648668,5,9,9,2,2,3,0.79,8
"4711",0,1.19098462519,2,10,10,1,1,1,0.81,10
"4712",1,1.96561614287,4,10,9,1,1,2,0.21,9
"4713",2,0.819541832398,4,10,10,1,1,2,0.41,7
"4714",1,1.00528183554,2,9,10,2,1,1,1.42,9
"4715",1,1.98113449405,4,6,10,1,1,1,0.63,8
"4716",2,1.03374169268,4,9,10,1,1,3,1.78,8
"4717",2,1.1605074712,4,9,10,2,1,2,2.31,9
"4718",0,0.94681023401,4,9,10,1,1,2,4.66,9
"4719",1,2.52039762341,2,10,10,3,1,1,1.84,10
"4720",1,1.00189017833,2,0,0,1,1,2,0,0
"4721",1,1.86980203525,2,8,9,2,1,1,1.96,9
"4722",0,0.57980912068,2,0,0,2,1,2,0,0
"4723",3,0.772313738555,4,10,10,1,1.5,3,0.21,10
"4724",1,0.727098198312,2,9,10,3,1,1,4.38,9
"4725",0,2.3743206615,2,10,9,1,1,1,2.61,9
"4726",1,2.52786405473,2,10,9,1,1,1,2.09,8
"4727",1,0.54082811165,2,0,0,1,1,1,0,0
"4728",1,1.31342557531,2,10,10,4,1,1,0.08,10
"4729",1,1.34351988465,3,0,0,1,1.5,2,0.63,0
"4730",1,2.03595147742,4,10,9,1,1,2,1.27,9
"4731",4,1.24508255335,10,10,10,1,4,9,1,8
"4732",1,1.31256129269,2,10,10,2,1,1,0.78,9
"4733",0,1.42680412188,4,10,10,2,1,4,0.12,9
"4734",1,1.01611867422,2,9,10,4,1,1,0.25,10
"4735",1,0.607417999026,4,10,10,4,0,0,0.23,10
"4736",1,1.4175226361,3,9,9,1,1,2,2,8
"4737",1,1.44670736148,2,7,10,4,1,1,0.22,8
"4738",2,1.8511845602,4,10,9,1,1,2,0.18,8
"4739",2,1.28501601156,4,9,9,2,1,2,1,9
"4740",2,0.780923037328,4,10,10,2,1,4,1.87,9
"4741",1,1.13682494354,5,10,10,4,1.5,3,0.65,9
"4742",1,1.66493384412,2,10,10,3,1,1,0.9,10
"4743",0,1.11192520064,2,10,10,1,1,1,3.02,9
"4744",2,0.843870092283,4,10,10,2,1,3,5.02,9
"4745",0,0.632095784517,2,0,0,4,1,1,0,0
"4746",1,0.855463427236,4,9,10,2,1,3,3.45,8
"4747",1,1.36825319634,2,10,10,1,1,1,1,8
"4748",1,0.622111049019,2,0,0,4,1.5,1,0,0
"4749",2,2.29173958981,4,10,10,4,1,4,0.09,10
"4750",0,1.54137042054,1,10,10,2,1,1,1.2,10
"4751",0,1.35248986376,2,10,9,2,1,1,1.2,9
"4752",1,1.08940716089,2,10,10,1,2,1,0.32,9
"4753",1,1.35931671777,3,8,9,2,1,2,2.34,8
"4754",1,1.15995456154,4,9,10,1,1,1,0.58,8
"4755",3,1.13876646782,6,10,10,1,2,6,0.08,10
"4756",3,1.41255036609,3,10,10,2,2,3,0.67,10
"4757",1,1.83683481829,2,10,9,1,1.5,1,3.23,9
"4758",1,1.45242457164,3,10,10,1,0.5,2,0.21,8
"4759",5,1.04573867012,7,10,10,2,2,7,1,10
"4760",3,1.21818017654,5,10,10,2,1,3,0.46,10
"4761",3,2.13738540868,6,0,0,4,3,3,0,0
"4762",1,1.58470775877,3,10,10,2,1,1,0.62,10
"4763",1,2.00515231567,2,10,9,2,1,1,2.06,10
"4764",2,1.50343505798,4,0,0,2,1.5,4,0,0
"4765",1,0.553222852872,4,10,10,2,1,2,5.64,9
"4766",1,0.910508467009,3,10,10,3,1,1,0.27,8
"4767",1,1.25155916682,2,10,10,2,1,1,1.74,10
"4768",1,0.894556861601,4,9,9,2,1,4,0.32,9
"4769",1,1.09044192552,4,10,9,1,1.5,2,1.75,9
"4770",1,1.3290359998,6,0,0,2,1.5,5,0,0
"4771",1,1.09276693985,4,10,10,2,1.5,1,1.86,10
"4772",1,2.22853752629,4,9,9,1,1,2,5.81,9
"4773",1,1.88903282065,2,10,10,2,1,1,2.36,10
"4774",1,2.13379780776,2,10,9,1,1,1,0.71,10
"4775",1,1.3051009185,4,10,9,1,1,3,4.71,9
"4776",3,0.964284517542,4,9,10,2,2.5,5,1.67,9
"4777",0,1.17131976839,4,9,9,2,1,2,2.74,8
"4778",1,1.36171799825,2,10,10,1,1,1,1.37,9
"4779",1,1.99136210772,2,10,8,3,1,1,0.78,9
"4780",4,1.16709154583,4,10,9,1,2,4,1.3,9
"4781",1,1.3498184791,2,10,10,3,1,1,0.73,9
"4782",1,1.34285598266,2,9,10,1,1,2,3.2,9
"4783",1,2.4931019052,2,10,8,3,1,1,1.18,8
"4784",1,1.33875734114,8,10,10,1,1,8,1.38,9
"4785",1,1.47615513829,4,9,9,3,1,2,0.93,8
"4786",3,0.483636563388,6,10,10,2,1.5,3,0.48,10
"4787",1,1.32641679771,4,10,10,2,1,2,0.2,10
"4788",1,0.741246564786,2,9,9,2,1,1,0.94,9
"4789",1,1.21873616889,2,9,10,1,1,1,2.07,10
"4790",1,1.69185517521,4,10,9,2,1,3,2.2,9
"4791",1,0.921838824214,2,9,9,3,1,1,0.57,8
"4792",1,1.61282411149,2,10,10,1,1,1,2.89,9
"4793",2,1.41769507411,4,7,9,2,2,2,1.76,8
"4794",1,1.02594486852,2,10,9,2,1,2,0.72,9
"4795",2,1.69227322053,3,0,0,2,1,2,0,0
"4796",1,1.21386163124,2,10,10,2,1,1,0.27,8
"4797",1,1.64229610657,2,10,10,1,1,1,3.95,10
"4798",1,1.43231483779,2,10,10,2,1,1,2.44,10
"4799",3,1.43639181816,6,10,10,1,2.5,4,1.29,9
"4800",2,0.850616975042,4,10,10,1,1,2,0.52,9
"4801",1,0.638511269593,2,9,9,2,1,1,1.53,9
"4802",1,2.02275530478,2,9,9,1,1,1,1.05,8
"4803",2,1.41746827877,4,0,0,4,1,2,0,0
"4804",1,0.638568098569,2,0,0,3,1.5,1,0,0
"4805",0,2.08611796116,2,10,10,4,1,1,0.22,10
"4806",1,1.5828820171,2,10,10,3,1,1,0.61,9
"4807",2,1.03689495233,3,10,10,4,1,2,0.1,8
"4808",3,1.05131358459,6,8,10,3,2,3,1,8
"4809",1,1.14310715143,2,10,10,3,1,1,0.36,10
"4810",1,1.37278429437,2,9,10,2,1.5,2,4.94,9
"4811",1,1.29463931387,2,10,10,1,1,2,3.28,9
"4812",4,1.16337072033,4,7,9,1,2.5,4,1.71,6
"4813",1,1.18906943156,2,10,10,2,1,1,2.09,9
"4814",1,1.06633704479,3,9,10,4,1,1,0.48,10
"4815",1,1.06429353459,2,9,10,1,1,1,4.02,9
"4816",1,1.02007894702,2,10,9,2,1.5,1,0.92,9
"4817",3,2.70401065723,6,10,10,3,1.5,5,0.34,10
"4818",1,1.147308881,2,10,8,1,1,1,4,9
"4819",2,0.913223459628,2,10,10,2,1,1,0.74,9
"4820",1,1.69846080812,2,10,10,2,1,1,0.12,10
"4821",1,1.03528943872,2,10,10,1,1,1,2.87,10
"4822",1,1.6434694985,2,10,9,2,1,1,0.99,9
"4823",1,1.71171658247,4,10,10,2,1,2,2.2,10
"4824",1,1.19103552495,2,0,0,1,1,1,0,0
"4825",1,2.16278950139,3,10,9,2,1,1,0.76,9
"4826",2,2.65684244001,5,0,0,1,1,3,0,0
"4827",2,1.17855260825,2,0,0,1,1,4,0,0
"4828",1,2.37251330129,2,10,10,3,1,1,0.29,8
"4829",1,1.35774666827,6,9,9,3,1,6,1.55,8
"4830",2,1.48226894941,4,10,9,1,1,2,1.13,9
"4831",2,1.18910553566,4,10,10,3,1,2,1.23,8
"4832",1,1.40260182122,2,10,10,2,1,2,0.51,9
"4833",3,0.50210260293,8,10,10,2,1,4,1,8
"4834",1,1.00611619518,2,0,0,4,1,1,0,0
"4835",1,1.21424606592,2,10,10,2,2,1,1,10
"4836",1,0.909282291995,2,0,0,4,1.5,1,0,0
"4837",1,1.16016225248,2,10,10,1,1,2,2.58,9
"4838",2,2.49270172492,4,10,9,4,1,2,0.31,9
"4839",1,0.89956304893,2,10,10,1,1,1,1.95,9
"4840",3,0.609676830503,4,10,10,2,1,3,0.09,10
"4841",1,1.49539383561,2,10,10,2,1,1,1.36,9
"4842",1,1.10011857626,2,10,10,1,1,1,2,10
"4843",1,2.1035966306,2,0,0,4,1,1,0,0
"4844",2,1.62896242166,3,10,10,2,1,2,1.65,9
"4845",1,0.501943322534,2,10,10,2,1,1,0.92,9
"4846",2,0.882274528897,4,9,9,1,1.5,2,2.43,9
"4847",1,0.602016885068,1,10,10,4,1,1,0.37,8
"4848",0,0.628652918732,2,0,0,3,1,1,0,0
"4849",1,1.15513361004,2,10,10,1,1,1,2.3,9
"4850",1,0.957010349013,2,10,10,1,1,1,2.18,9
"4851",1,1.30098858799,2,10,10,1,1,1,0.5,9
"4852",4,0.496441589164,8,0,0,4,4,4,0,0
"4853",2,0.82045329461,4,10,10,2,1,2,3.75,9
"4854",1,0.981341522584,2,0,0,3,1,1,0,0
"4855",1,1.14107076008,3,10,10,2,1.5,2,1.16,10
"4856",0,0.724321618576,2,10,9,3,1,1,1.78,8
"4857",1,1.5515079041,2,9,9,4,1,1,0.14,9
"4858",2,0.62640443589,6,9,10,1,1,3,1.41,8
"4859",1,1.52118863459,2,10,9,4,1,1,0.16,10
"4860",0,0.689169958494,2,10,10,2,1,1,1.48,9
"4861",2,1.60069494387,5,10,10,2,1.5,3,1.65,9
"4862",1,2.29447322511,2,0,0,2,1,1,0,0
"4863",1,1.27599972745,4,9,10,3,1,2,2.09,7
"4864",3,2.37385970881,6,10,9,1,1,6,0.95,9
"4865",1,1.87020296167,4,10,10,1,1.5,2,1,8
"4866",1,1.20059148172,2,10,10,1,1,1,3.1,9
"4867",0,0.649389443881,2,0,0,1,1,2,0,0
"4868",1,1.65536583839,2,10,10,3,1,1,3.51,9
"4869",1,1.46757664329,2,10,10,1,1,1,1.8,9
"4870",2,1.20888889201,4,10,10,1,1,2,0.64,10
"4871",1,0.983243740182,2,0,0,4,1.5,1,0,0
"4872",1,0.930248989455,2,9,10,4,1,1,0.3,9
"4873",2,1.25463097553,4,10,10,1,1,3,0.89,8
"4874",0,1.60386931631,2,10,9,2,1,1,6.61,9
"4875",1,1.29888022952,2,0,0,1,1,2,0,0
"4876",1,1.42055113303,2,9,10,1,1,1,0.82,8
"4877",1,1.03798497735,2,10,10,1,1,1,2.76,9
"4878",1,0.955176400287,2,10,10,1,1,1,2.21,9
"4879",1,1.87108211869,2,10,10,3,1,1,0.21,9
"4880",5,1.3552388992,8,10,10,2,2,8,0.6,9
"4881",1,1.12561874047,1,0,0,1,1,1,0,0
"4882",1,0.964662198303,2,10,10,1,0.5,1,3.69,10
"4883",2,2.10796083565,2,10,10,2,1,2,0.08,10
"4884",1,1.28070636145,2,10,10,3,1,1,0.5,9
"4885",1,1.35512625893,2,10,9,4,1,2,1.25,9
"4886",1,0.869667988955,4,10,9,2,1,3,0.98,8
"4887",2,1.12100270611,4,10,10,1,1,2,1.58,9
"4888",2,1.43042708646,4,0,0,2,1.5,2,0,0
"4889",3,0.676534620246,6,0,0,2,1,3,0,0
"4890",1,1.93626363288,2,9,8,1,2,1,2.72,8
"4891",1,1.39988036622,2,10,8,3,1,1,0.42,10
"4892",1,1.671095303,3,0,0,2,1,2,0,0
"4893",2,0.574552861526,4,10,10,2,1,3,1.66,9
"4894",1,1.63681525068,2,10,10,1,1,1,1,10
"4895",1,0.969284016224,4,10,10,2,1,2,2.88,9
"4896",1,0.83268058563,2,9,10,1,1,1,2.56,8
"4897",1,1.15598229087,2,10,9,2,1,1,0.3,9
"4898",1,0.882419267314,2,10,10,2,1,1,1.24,9
"4899",2,1.21349185225,4,10,10,1,1,2,7.67,9
"4900",0,1.37008629076,4,9,9,1,1.5,2,1.25,8
"4901",1,1.21998320564,4,10,10,1,1.5,3,1.75,9
"4902",1,1.55714775359,2,10,10,1,1,1,1.22,9
"4903",1,1.13900775887,3,10,10,3,1,2,0.62,9
"4904",1,1.63011808144,3,0,0,4,1,2,0,0
"4905",1,0.642093678524,2,10,10,3,1,1,0.26,10
"4906",1,0.731344909605,2,10,10,3,1,1,0.4,9
"4907",4,0.94666043175,4,10,9,1,1.5,4,0.47,9
"4908",1,1.14937125789,2,9,9,1,1,1,7.66,8
